,title,director,distributor,distributor_group,release_date,release_season,nation,screen,genre,rate,expert_rating,starring_actors,running_times,audience_rating,rating_audiences,director_power,sequel,original,actor_power,before_news,after_news
561,어린왕자,마크 오스본,씨네그루(주)다우기술,B,12/23/2015,winter,프랑스,494,애니메이션,전체관람가,7.25,"제프 브리지스,레이첼 맥아담스,매켄지 포이",106,8.180925666,713,428855.0,1,0,88141489,43251.0,231.0
562,악질경찰,이정범,워너브러더스 코리아(주),B,3/20/2019,spring,한국,833,범죄,청소년관람불가,4.29,"이선균,전소니,박해준",127,7.281081081,185,262233.0,0,0,147996374,11963.0,719.0
563,업그레이드,리 워넬,유니버설픽쳐스인터내셔널 코리아(유),B,9/6/2018,autumn,미국,220,액션,15세이상관람가,6.67,로건 마샬 그린,100,0.0,0,1840982.0,0,0,0,1049656.0,3026.0
564,벅스 프렌즈,딩 스,(주)스톰픽쳐스코리아,D,6/6/2018,summer,기타,262,애니메이션,전체관람가,0.0,"김소희,윤세웅,석승훈",75,8.179487179,78,35919.0,0,0,2936110,717.0,29.0
565,리틀메딕: 몸속탐험대,피터 클라릿지,(주)팝엔터테인먼트,D,11/24/2016,autumn,기타,291,애니메이션,전체관람가,0.0,-,75,8.173913042999999,69,66562.0,1,0,0,42.0,19.0
566,진범,고정욱,(주)리틀빅픽쳐스,D,7/10/2019,summer,한국,224,스릴러,15세이상관람가,6.33,"송새벽,유선",100,7.829268292999999,82,167333.0,0,0,63374328,68561.0,445.0
567,조커,토드 필립스,워너브러더스 코리아(주),B,10/2/2019,autumn,미국,1418,액션,15세이상관람가,7.64,호아킨 피닉스,123,9.094818082,1814,5247794.0,0,1,5326928,52479.0,1021.0
568,나를 기억해,이한욱,씨네그루(주)키다리이엔티,B,4/19/2018,spring,한국,545,미스터리,청소년관람불가,3.67,"이유영,김희원",102,8.064220183,109,140849.0,0,0,58685130,721630.0,2550.0
569,빅 히어로,"돈 홀,크리스 윌리암스",월트디즈니컴퍼니코리아(주),B,1/21/2015,winter,미국,825,애니메이션,전체관람가,7.16,"다니엘 헤니,라이언 포터,스콧 애짓",108,9.359840954,1006,8405847.0,1,0,27084054,12583.0,465.0
570,송 원,케이트 베커-플로이랜드,(주)박수엔터테인먼트,D,4/1/2015,spring,미국,365,드라마,15세이상관람가,5.56,"앤 해서웨이,자니 플린,메리 스틴버겐",88,6.148148148,27,46079.0,0,0,89054903,23812.0,100.0
571,윤희에게,임대형,(주)리틀빅픽쳐스,D,11/14/2019,autumn,한국,317,멜로/로맨스,12세이상관람가,6.71,"김희애,김소혜,성유빈",105,9.428571429,77,119839.0,0,0,14283448,29391.0,402.0
572,감바의 대모험,"카와무라 토모히로,코모리 요시히로",(주)영화사 빅,D,11/10/2016,autumn,일본,400,애니메이션,전체관람가,5.0,"카지 유우키,칸다 사야카,타카기 와타루",90,8.738636364,88,352086.0,1,0,0,120.0,40.0
573,반드시 잡는다,김홍선,(주)넥스트엔터테인먼트월드(NEW),C,11/29/2017,autumn,한국,565,스릴러,15세이상관람가,6.5,"백윤식,성동일",110,8.298630137,365,6153654.0,1,0,177018297,12401.0,327.0
574,"안녕, 티라노: 영원히, 함께",시즈노 코분,(주)넥스트엔터테인먼트월드(NEW),C,8/14/2019,summer,한국,512,애니메이션,전체관람가,6.0,"시영준,정혜원,이세은",98,8.67,100,5748553.0,1,0,2323681,665.0,179.0
575,극장판 짱구는 못말려: 아뵤! 쿵후 보이즈 ~라면 대란~,타카하시 와타루,씨제이이앤엠(주),A,12/19/2018,winter,일본,489,애니메이션,전체관람가,0.0,"박영남,강희선,김환진",104,8.974789916,238,966278.0,1,1,4185050,390.0,59.0
576,어벤져스: 엔드게임,"안소니 루소,조 루소",월트디즈니컴퍼니코리아 유한책임회사,B,4/24/2019,spring,미국,2835,액션,12세이상관람가,7.62,"로버트 다우니 주니어,크리스 에반스,크리스 헴스워스",181,9.524420967000001,24610,198955047.0,1,1,497986455,23267.0,3009.0
577,차이나타운,한준희,CGV아트하우스,A,4/29/2015,spring,한국,551,범죄,청소년관람불가,6.03,"김혜수,김고은,엄태구",110,7.491289199,574,1826714.0,0,0,96690887,48861.0,660.0
578,아이 캔 스피크,김현석,"롯데쇼핑㈜롯데엔터테인먼트,(주)리틀빅픽쳐스",A,9/21/2017,autumn,한국,1140,코미디,12세이상관람가,7.25,"나문희,이제훈",119,9.257869249,826,7565055.0,1,0,41436002,12180.0,765.0
579,극장판 엉덩이 탐정: 화려한 사건 수첩,히라야마 미호,(주)넥스트엔터테인먼트월드(NEW),C,7/11/2019,summer,일본,561,애니메이션,전체관람가,6.0,"김은아,소연",68,6.846153846,39,138118.0,0,1,2513578,371.0,107.0
580,대립군,정윤철,이십세기폭스코리아(주),B,5/31/2017,spring,한국,809,드라마,15세이상관람가,6.5,"이정재,여진구,김무열",130,7.835025381,394,836140.0,0,0,209670322,7735.0,717.0
581,더 룸,크리스티앙 볼크만,"(주)퍼스트런,(주)팬엔터테인먼트",D,9/25/2019,autumn,프랑스,163,미스터리,15세이상관람가,5.67,"올가 쿠릴렌코,케빈 얀센스",100,9.1,10,56787.0,0,0,9507680,2263.0,150.0
582,크게 될 놈,강지은,(주)영화사오원,D,4/18/2019,spring,한국,447,드라마,15세이상관람가,4.5,"김해숙,손호준",108,9.176923077,130,102223.0,0,0,47686655,11351.0,365.0
583,꾼,장창원,(주)쇼박스,C,11/22/2017,autumn,한국,1314,범죄,15세이상관람가,4.4,"현빈,유지태,배성우",117,8.346560847000001,1512,0.0,0,0,138655834,43909.0,800.0
584,인시디어스4: 라스트 키,애덤 로비텔,소니픽쳐스엔터테인먼트코리아주식회사극장배급지점,B,1/31/2018,winter,미국,769,공포,15세이상관람가,5.33,"린 샤예,스펜서 로크,조쉬 스튜어트",103,7.378947367999999,285,1672226.0,1,0,7477938,468.0,185.0
585,기억의 밤,장항준,"메가박스중앙(주)플러스엠,주식회사 키위컴퍼니",A,11/29/2017,autumn,한국,751,미스터리,15세이상관람가,5.67,"강하늘,김무열",109,8.524390244,738,1386611.0,0,0,143327543,282065.0,1190.0
586,런 올 나이트,자움 콜렛 세라,워너브러더스 코리아(주),B,3/19/2015,spring,미국,411,액션,청소년관람불가,5.94,"리암 니슨,조엘 킨나만,에드 해리스",114,8.026086957,115,6093136.0,0,0,99965637,784.0,129.0
587,이퀄스,드레이크 도리머스,씨네그루(주)키다리이엔티,B,8/31/2016,summer,미국,357,드라마,15세이상관람가,6.79,"크리스틴 스튜어트,니콜라스 홀트",101,8.100628931000001,159,72985.0,1,0,71360278,1224.0,66.0
588,나우 유 씨 미 2,존 추,롯데쇼핑㈜롯데엔터테인먼트,A,7/13/2016,summer,미국,1200,범죄,12세이상관람가,5.34,"제시 아이젠버그,마크 러팔로,우디 해럴슨",129,8.588807786,2055,8210440.0,0,1,237997465,2942.0,381.0
589,소수의견,김성제,(주)시네마서비스,D,6/24/2015,summer,한국,398,드라마,15세이상관람가,7.18,"윤계상,유해진,김옥빈",126,9.085,200,268255.0,1,0,575085503,123601.0,768.0
590,애나벨 : 인형의 주인,데이비드 F. 샌드버그,워너브러더스 코리아(주),B,8/10/2017,summer,미국,1006,공포,15세이상관람가,7.0,"스테파니 시그만,탈리타 베이트먼,앨리시아 벨라 베일리",109,7.726762821,1248,7858350.0,1,1,8383172,1292.0,442.0
591,널 기다리며,모홍진,(주)넥스트엔터테인먼트월드(NEW),C,3/10/2016,spring,한국,551,스릴러,청소년관람불가,5.06,"심은경,윤제문,김성오",108,7.894859812999999,428,634953.0,1,0,214397295,4939.0,319.0
592,돈,박누리,(주)쇼박스,C,3/20/2019,spring,한국,1431,범죄,15세이상관람가,5.5,"류준열,유지태,조우진",115,8.458333332999999,2040,0.0,0,1,247898472,4475677.0,12076.0
593,좋아해줘,박현진,씨제이이앤엠(주),A,2/17/2016,winter,한국,637,멜로/로맨스,12세이상관람가,6.4,"이미연,최지우,김주혁",123,8.771289538,411,848148.0,0,0,193939405,22695.0,1090.0
594,47미터 2,요하네스 로버츠,"TCO(주)더콘텐츠온,(주)제이앤씨미디어그룹",D,8/28/2019,summer,미국,649,공포,15세이상관람가,4.0,"소피 넬리스,시스틴 로즈 스탤론,브리안느 쥬",90,8.397321429,224,1682006.0,1,0,2016724,1131.0,252.0
595,드래곤 길들이기 3,딘 데블로이스,유니버설픽쳐스인터내셔널 코리아(유),B,1/30/2019,winter,미국,971,애니메이션,전체관람가,6.71,"제이 바루첼,아메리카 페레라,케이트 블란쳇",104,9.28358209,737,1506942.0,1,1,49828397,5466.0,492.0
596,우리집,윤가은,롯데컬처웍스(주)롯데엔터테인먼트,A,8/22/2019,summer,한국,147,드라마,전체관람가,6.9,"김나연,김시아,주예림",92,9.14893617,47,75910.0,0,0,10705235,228540.0,911.0
597,정글번치: 최강 악당의 등장,다비드 알로,(주)팝엔터테인먼트,D,4/19/2018,spring,프랑스,331,애니메이션,전체관람가,0.0,"최원형,김민진,박재현",97,7.517241379,29,37343.0,1,0,230316,32.0,13.0
598,귀향,조정래,(주)와우픽쳐스,D,2/24/2016,winter,한국,876,드라마,15세이상관람가,5.8,"강하나,최리,손숙",127,9.521487351000001,3281,3614670.0,1,0,14345384,81251.0,1700.0
599,내가 죽기 전에 가장 듣고 싶은 말,마크 펠링톤,"(주)메인타이틀픽쳐스,주식회사 키위컴퍼니",D,7/19/2017,summer,미국,154,코미디,12세이상관람가,5.33,"셜리 맥클레인,아만다 사이프리드,앤쥴 리 딕슨",108,0.0,0,44839.0,0,0,13449391,1386.0,24.0
600,얼리맨,닉 파크,(주)이수C&E,B,5/3/2018,spring,영국,597,애니메이션,전체관람가,6.0,"에디 레드메인,톰 히들스턴,메이지 윌리암스",89,8.583333332999999,36,118612.0,0,0,103379691,478.0,146.0
601,파비안느에 관한 진실,고레에다 히로카즈,(주)티캐스트,B,12/5/2019,winter,프랑스,109,드라마,12세이상관람가,6.86,"까뜨린느 드뇌브,줄리엣 비노쉬,에단 호크",107,7.75,12,1027046.0,0,0,1579519,934.0,89.0
602,최강전사 미니특공대 : 새로운 악당의 습격,이영준,에이원엔터테인먼트,D,2/5/2015,winter,한국,318,애니메이션,전체관람가,0.0,"엄상현,전태열,신용우",60,7.558252427,206,907833.0,1,0,30535468,79.0,14.0
603,명탐정 코난:감벽의 관,야마모토 야스이치로,씨제이이앤엠(주),A,2/14/2018,winter,일본,487,애니메이션,12세이상관람가,5.0,"김선혜,강수진,이현진",107,8.526315789,76,3213932.0,1,1,8128198,204.0,71.0
604,순정,이은희,(주)리틀빅픽쳐스,D,2/24/2016,winter,한국,467,드라마,12세이상관람가,5.5,"디오,김소현,연준석",113,9.085714286,175,229059.0,1,0,14016888,174760.0,934.0
605,시간위의 집,임대웅,"(주)리틀빅픽쳐스,(주)페퍼민트앤컴퍼니",D,4/5/2017,spring,한국,454,미스터리,15세이상관람가,4.71,"김윤진,택연,조재윤",100,8.642105263,190,124663.0,1,0,42578507,3210.0,404.0
606,파이브 피트,저스틴 밸도니,"(주)누리픽쳐스,케이티하이텔(주)",D,4/10/2019,spring,미국,457,드라마,15세이상관람가,5.0,"헤일리 루 리차드슨,콜 스프로즈",116,9.013333333,75,92713.0,0,0,3629735,782.0,166.0
607,메이즈 러너: 데스 큐어,웨스 볼,이십세기폭스코리아(주),B,1/17/2018,winter,미국,1090,액션,12세이상관람가,5.0,"딜런 오브라이언,토마스 생스터,카야 스코델라리오",143,8.50989011,910,10600985.0,1,1,84487869,3393.0,561.0
608,어벤져스: 에이지 오브 울트론,조스 웨던,월트디즈니컴퍼니코리아(주),B,4/23/2015,spring,미국,1843,액션,12세이상관람가,6.92,"로버트 다우니 주니어,크리스 헴스워스,마크 러팔로",141,8.612376613515565,5268,17567536.0,1,0,542407997,32336.0,2100.0
609,더 테이블,김종관,(주)엣나인필름,D,8/24/2017,summer,한국,272,드라마,12세이상관람가,5.5,"정유미,한예리,정은채",70,8.317073171,328,264690.0,0,0,134185778,187530.0,808.0
610,엑스맨: 다크 피닉스,사이먼 킨버그,이십세기폭스코리아(주),B,6/5/2019,summer,미국,991,액션,12세이상관람가,5.67,"제임스 맥어보이,마이클 패스벤더,제니퍼 로렌스",114,7.934210526,456,862203.0,1,1,196722734,4301.0,676.0
611,어스,조던 필,유니버설픽쳐스인터내셔널 코리아(유),B,3/27/2019,spring,미국,1132,공포,15세이상관람가,7.22,"루피타 뇽,윈스턴 듀크,엘리자베스 모스",116,7.808024378,1969,5732231.0,0,0,25047504,112598.0,1399.0
612,퍼스트맨,데이미언 셔젤,유니버설픽쳐스인터내셔널 코리아(유),B,10/18/2018,autumn,미국,1190,SF,12세이상관람가,7.44,"라이언 고슬링,클레어 포이",141,8.102857143,350,10113218.0,0,1,21016977,10920.0,629.0
613,더 비지트,M. 나이트 샤말란,유니버설픽쳐스인터내셔널 코리아(유),B,10/15/2015,autumn,미국,279,스릴러,15세이상관람가,6.7,"올리비아 데종,에드 옥슨볼드",94,6.682926829,41,4460383.0,0,0,0,1019.0,46.0
614,레지던트 이블: 파멸의 날,폴 W.S. 앤더슨,유니버설픽쳐스인터내셔널 코리아(유),B,1/25/2017,winter,미국,599,액션,청소년관람불가,6.0,"밀라 요보비치,알리 라터,이아인 글렌",106,8.607060629,1303,2139132.0,1,1,6027129,2924.0,240.0
615,괴물의 아이,호소다 마모루,"CGV아트하우스,(주)리틀빅픽쳐스",A,11/25/2015,autumn,일본,363,애니메이션,12세이상관람가,7.2,"야쿠쇼 코지,미야자키 아오이,소메타니 쇼타",119,8.893203883,103,658845.0,1,0,2939732,41505.0,158.0
616,악인전,이원태,"(주)에이스메이커무비웍스,(주)키위미디어그룹",D,5/15/2019,spring,한국,1307,범죄,청소년관람불가,5.71,"마동석,김무열,김성규",110,8.780757097999999,634,4123013.0,0,0,331779946,9391.0,1304.0
617,"님아, 그 강을 건너지 마오",진모영,"CGV아트하우스,(주)대명문화공장",A,11/27/2014,autumn,한국,206,다큐멘터리,전체관람가,6.0,"조병만,강계열",86,9.67,100,3846206.0,1,0,0,8360.0,62.0
618,극장판 쿠로코의 농구 라스트 게임,타다 슌스케,(주)박수엔터테인먼트,D,4/27/2017,spring,일본,96,애니메이션,12세이상관람가,0.0,"오노 켄쇼,오노 유우키,사이토 치와",91,9.663636364,110,62033.0,1,0,0,31.0,10.0
619,맘마미아!2,올 파커,유니버설픽쳐스인터내셔널 코리아(유),B,8/8/2018,summer,미국,750,코미디,12세이상관람가,6.2,"아만다 사이프리드,릴리 제임스,메릴 스트립",114,9.082278481,1106,2285143.0,1,1,40859270,20484.0,523.0
620,보헤미안 랩소디,브라이언 싱어,이십세기폭스코리아(주),B,10/31/2018,autumn,미국,936,드라마,12세이상관람가,6.14,"라미 말렉,루시 보인턴,귈림 리",134,9.555923778,1207,20367686.0,0,1,27673746,20414.0,757.0
621,배심원들,홍승완,CGV아트하우스,A,5/15/2019,spring,한국,784,드라마,12세이상관람가,6.67,"문소리,박형식",114,9.25,96,287141.0,0,0,15835321,57717.0,860.0
622,연애의 맛,김아론,"(주)와우픽쳐스,(주)쇼박스",D,5/7/2015,spring,한국,398,멜로/로맨스,청소년관람불가,5.0,"오지호,강예원",101,8.14953271,107,212154.0,0,0,5547103,60197.0,390.0
623,극장판 포켓몬스터 모두의 이야기,야지마 테츠오,(주)이수C&E,B,12/19/2018,winter,일본,493,애니메이션,전체관람가,7.0,"마츠모토 리카,오오타니 이쿠에",98,9.240143369,279,169677.0,1,1,1505846,333.0,86.0
624,가려진 시간,엄태화,(주)쇼박스,C,11/16/2016,autumn,한국,884,드라마,12세이상관람가,6.68,"강동원,신은수,이효제",129,8.191629956,454,527611.0,0,0,234512093,25531.0,485.0
625,어쌔신 크리드,저스틴 커젤,이십세기폭스코리아(주),B,1/11/2017,winter,미국,566,액션,15세이상관람가,5.67,"마이클 패스벤더,마리옹 꼬띠아르,제레미 아이언스",115,7.36173913,575,355913.0,1,0,96164964,4604.0,152.0
626,빅샤크: 매직체인지,헤 질리,와이드 릴리즈(주),D,6/27/2018,summer,기타,414,애니메이션,전체관람가,4.0,"이제인,장병관,김사라",74,7.793103447999999,58,31618.0,1,0,1557719,252.0,34.0
627,토르: 라그나로크,타이카 와이티티,월트디즈니컴퍼니코리아 유한책임회사,B,10/25/2017,autumn,미국,1640,액션,12세이상관람가,6.13,"크리스 헴스워스,마크 러팔로,톰 히들스턴",130,9.030628946,4277,4853778.0,1,1,466864340,5523.0,570.0
628,주피터 어센딩,"라나 워쇼스키,릴리 워쇼스키",워너브러더스 코리아(주),B,2/5/2015,winter,미국,561,SF,12세이상관람가,4.75,"밀라 쿠니스,채닝 테이텀,숀 빈",127,6.739495797999999,119,2276400.0,0,0,3866377,1518.0,211.0
629,베놈,루벤 플레셔,소니픽쳐스엔터테인먼트코리아주식회사극장배급지점,B,10/3/2018,autumn,미국,1308,액션,15세이상관람가,4.6,"톰 하디,미셸 윌리엄스",107,8.305248227,3525,7913061.0,0,1,55927882,5605.0,739.0
630,레오나르도 다 빈치,세르지오 맨피오,(주)스마일이엔티,D,4/26/2018,spring,기타,150,애니메이션,전체관람가,0.0,김명준,82,9.090909091,44,87489.0,0,1,1328113,3469.0,60.0
631,채비,조영준,오퍼스픽쳐스(유),D,11/9/2017,autumn,한국,480,드라마,12세이상관람가,5.0,"고두심,김성균",114,9.168,125,175889.0,0,0,117576269,114560.0,539.0
632,타샤 튜더,마츠타니 미츠에,(주)마노엔터테인먼트,D,9/13/2018,autumn,일본,28,다큐멘터리,전체관람가,6.0,타샤 튜더,104,9.452380952,42,45764.0,0,0,0,512.0,32.0
633,덩케르크,크리스토퍼 놀란,워너브러더스 코리아(주),B,7/20/2017,summer,미국,1252,액션,12세이상관람가,8.55,"핀 화이트헤드,마크 라이런스,톰 하디",106,8.561823802000001,1294,29392396.0,1,0,46970653,5238.0,666.0
634,갓 오브 이집트,알렉스 프로야스,"(주)시네마서비스,(주)나이너스엔터테인먼트",D,3/3/2016,spring,미국,618,어드벤처,12세이상관람가,3.5,"제라드 버틀러,니콜라이 코스터 왈도,브렌튼 스웨이츠",126,8.185185185,567,918678.0,0,0,29477353,817.0,213.0
635,이별의 아침에 약속의 꽃을 장식하자,오카다 마리,(주)미디어캐슬,D,7/19/2018,summer,일본,121,애니메이션,12세이상관람가,6.6,"이와미 마나카,이리노 미유,카야노 아이",115,9.0,19,37764.0,0,0,997365,337.0,49.0
636,왓칭,김성기,(주)리틀빅픽쳐스,D,4/17/2019,spring,한국,488,공포,15세이상관람가,4.0,"강예원,이학주",97,8.348623853,109,54410.0,0,1,6654421,1752.0,297.0
637,메기,이옥섭,"(주)엣나인필름,CGV아트하우스",D,9/26/2019,autumn,한국,155,미스터리,15세이상관람가,6.83,"이주영,문소리,구교환",89,8.853658537000001,41,38108.0,0,0,15664181,39452.0,288.0
638,포드 V 페라리,제임스 맨골드,월트디즈니컴퍼니코리아 유한책임회사,B,12/4/2019,winter,미국,986,액션,12세이상관람가,7.63,"맷 데이먼,크리스찬 베일",152,9.344036697,218,5342562.0,0,1,41113491,2445.0,402.0
639,50가지 그림자: 해방,제임스 폴리,유니버설픽쳐스인터내셔널 코리아(유),B,2/21/2018,winter,미국,213,드라마,청소년관람불가,2.67,"다코타 존슨,제이미 도넌",105,8.440092166,434,597025.0,1,1,3285663,461.0,75.0
640,혹성탈출: 종의 전쟁,맷 리브스,이십세기폭스코리아(주),B,8/15/2017,summer,미국,1017,액션,12세이상관람가,7.75,"앤디 서키스,우디 해럴슨,스티브 잔",140,8.210034014,1176,6053043.0,1,1,83646589,2656.0,585.0
641,인시디어스 3,리 워넬,유니버설픽쳐스인터내셔널 코리아(유),B,7/9/2015,summer,미국,409,공포,15세이상관람가,4.63,"스테파니 스콧,더모트 멀로니,린 샤예",97,7.795031056,322,1840982.0,0,1,5259854,1630.0,114.0
642,백두산,"이해준,김병서","씨제이이앤엠(주),(주)덱스터스튜디오",A,12/19/2019,winter,한국,1971,어드벤처,12세이상관람가,5.67,"이병헌,하정우,마동석",128,7.8446601939999985,1133,18872418.0,0,0,851934762,119408.0,2059.0
643,기생수 파트1,야마자키 타카시,판씨네마(주),D,2/26/2015,winter,일본,247,스릴러,청소년관람불가,5.5,"소메타니 쇼타,아베 사다오,후카츠 에리",110,8.262068966000001,145,2255313.0,1,0,4528571,389.0,59.0
644,빅 아이즈,팀 버튼,판씨네마(주),D,1/28/2015,winter,미국,290,드라마,12세이상관람가,7.09,"에이미 아담스,크리스토프 왈츠",105,8.131578947000001,76,6578341.0,1,0,45228904,7417.0,83.0
645,몬스터 호텔 3,젠디 타타코브스키,소니픽쳐스엔터테인먼트코리아주식회사극장배급지점,B,8/8/2018,summer,미국,715,애니메이션,전체관람가,5.0,"아담 샌들러,셀레나 고메즈",97,8.745495495,1332,3882431.0,1,0,14064738,6782.0,315.0
646,고스트버스터즈,폴 페이그,유니버설픽쳐스인터내셔널 코리아(유),B,8/25/2016,summer,미국,511,액션,12세이상관람가,6.58,"멜리사 맥카시,크리스틴 위그,케이트 맥키넌",116,8.416058394,685,2023958.0,1,0,12182888,2672.0,162.0
647,가디언즈 오브 갤럭시 VOL. 2,제임스 건,월트디즈니컴퍼니코리아 유한책임회사,B,5/3/2017,spring,미국,1218,액션,12세이상관람가,6.25,"크리스 프랫,조 샐다나,데이브 바티스타",136,9.062323745,3546,4046909.0,1,1,111995731,2777.0,400.0
648,주전장,미키 데자키,(주)시네마달,D,7/25/2019,summer,미국,56,다큐멘터리,전체관람가,7.33,-,121,9.782608696,46,39980.0,0,1,0,1722.0,131.0
649,극장판 포켓몬스터 XY : 파괴의 포켓몬과 디안시,유야마 쿠니히코,롯데쇼핑㈜롯데엔터테인먼트,A,1/14/2015,winter,일본,360,애니메이션,전체관람가,6.0,"조현정,이선호,마츠모토 리카",98,8.552301255,239,7587500.0,1,1,6103509,91.0,42.0
650,위플래쉬,데이미언 셔젤,(주)쇼박스,C,3/12/2015,spring,미국,436,드라마,15세이상관람가,8.44,"마일즈 텔러,J.K. 시몬스",106,9.083129584,409,10113218.0,1,0,25116537,6367.0,340.0
651,롱 샷,조나단 레빈,"TCO(주)더콘텐츠온,(주)제이앤씨미디어그룹",D,7/24/2019,summer,미국,454,코미디,15세이상관람가,5.5,"샤를리즈 테론,세스 로건",125,9.293103448,116,184796.0,0,0,99515454,1798.0,165.0
652,엑스 마키나,알렉스 가랜드,유니버설픽쳐스인터내셔널 코리아(유),B,1/21/2015,winter,미국,207,SF,청소년관람불가,7.05,"도널 글리슨,알리시아 비칸데르,오스카 아이삭",108,7.290322581,124,78049.0,0,0,75790886,1359.0,37.0
653,뺑반,한준희,(주)쇼박스,C,1/30/2019,winter,한국,1285,범죄,15세이상관람가,5.25,"공효진,류준열,조정석",133,7.299155609,829,1826714.0,0,0,289791921,8562.0,983.0
654,반딧불이 딘딘,등위봉,(주)박수엔터테인먼트,D,2/22/2018,winter,기타,303,애니메이션,전체관람가,6.0,"방지원,조연우,신정훈",85,7.666666667,48,36737.0,0,0,304870,59.0,10.0
655,스플릿,최국희,오퍼스픽쳐스(유),D,11/9/2016,autumn,한국,702,드라마,15세이상관람가,6.38,"유지태,이정현,이다윗",121,9.247206704,716,5262812.0,0,0,37345253,69450.0,470.0
656,순수의 시대,안상훈,씨제이이앤엠(주),A,3/5/2015,spring,한국,546,사극,청소년관람불가,4.57,"신하균,장혁,강한나",113,6.721153846,208,465492.0,0,0,53815421,13996.0,756.0
657,라스트 미션,클린트 이스트우드,워너브러더스 코리아(주),B,3/14/2019,spring,미국,472,드라마,15세이상관람가,7.2,"클린트 이스트우드,타이사 파미가,브래들리 쿠퍼",116,8.966666667,120,1943736.0,0,0,12017516,3279.0,266.0
658,뽀로로 극장판 컴퓨터 왕국 대모험,박영균,(주)넥스트엔터테인먼트월드(NEW),C,12/10/2015,winter,한국,544,애니메이션,전체관람가,0.0,"이선,이미자,함수정",62,8.899766900000003,429,1321745.0,1,1,18639133,344.0,53.0
659,롱 리브 더 킹: 목포 영웅,강윤성,"메가박스중앙(주)플러스엠,(주)콘텐츠 난다긴다",A,6/19/2019,summer,한국,965,액션,15세이상관람가,5.0,"김래원,원진아,진선규",118,8.774712644,435,1022790.0,0,1,119718162,4836.0,805.0
660,레슬러,김대웅,롯데쇼핑㈜롯데엔터테인먼트,A,5/9/2018,spring,한국,957,드라마,15세이상관람가,4.33,"유해진,김민재,이성경",110,6.7469879520000005,415,765813.0,0,0,572075975,22938.0,643.0
661,오리엔트 특급 살인,케네스 브래너,이십세기폭스코리아(주),B,11/29/2017,autumn,미국,707,드라마,12세이상관람가,5.88,"케네스 브래너,페넬로페 크루즈,윌렘 대포",114,8.071090047,422,1520015.0,1,0,21652647,1641.0,309.0
662,직쏘,"피터 스피어이그,마이클 스피어리그",㈜코리아스크린,D,11/2/2017,autumn,미국,175,공포,청소년관람불가,4.0,토빈 벨,92,0.0,0,793320.0,0,1,110834,18480.0,103.0
663,0.0MHz,유선동,(주)스마일이엔티,D,5/29/2019,spring,한국,446,공포,15세이상관람가,3.33,"정은지,이성열,최윤영",102,7.423728813999999,59,137294.0,0,0,1595484,2411.0,549.0
664,위시 어폰,존 R. 레오네티,(주)이수C&E,B,7/20/2017,summer,미국,279,공포,15세이상관람가,3.5,"조이 킹,이기홍,라이언 필립",90,8.122807018,57,980923.0,0,0,71,379.0,33.0
665,엘리노어 릭비: 그 남자 그 여자,네드 벤슨,(주)이수C&E,B,4/9/2015,spring,미국,212,드라마,15세이상관람가,6.45,"제임스 맥어보이,제시카 차스테인",122,7.442307692000001,52,65415.0,0,1,109775541,200.0,43.0
666,더 이퀄라이저,안톤 후쿠아,유니버설픽쳐스인터내셔널 코리아(유),B,1/28/2015,winter,미국,255,액션,청소년관람불가,6.25,"덴젤 워싱턴,콜로이 모레츠,마튼 초카스",131,8.136363636,22,1966151.0,1,0,1417176,2592.0,50.0
667,여교사,김태용,필라멘트픽쳐스,D,1/4/2017,winter,한국,393,드라마,청소년관람불가,6.78,"김하늘,유인영,이원근",96,7.516129032,248,122038.0,0,0,19803649,46360.0,855.0
668,군함도,류승완,씨제이이앤엠(주),A,7/26/2017,summer,한국,2027,액션,15세이상관람가,6.17,"황정민,소지섭,송중기",132,7.542178324,3746,40559524.0,0,0,455259430,31343.0,2860.0
669,생일,이종언,(주)넥스트엔터테인먼트월드(NEW),C,4/3/2019,spring,한국,862,드라마,전체관람가,6.89,"설경구,전도연",120,9.017738358999999,451,0.0,0,0,76821214,536316.0,3210.0
670,올레,채두병,"(주)대명문화공장,(주)리틀빅픽쳐스",D,8/25/2016,summer,한국,338,드라마,15세이상관람가,4.42,"신하균,박희순,오만석",103,8.603174603,126,66883.0,0,0,83228231,296429.0,869.0
671,동네사람들,임진순,(주)리틀빅픽쳐스,D,11/7/2018,autumn,한국,731,액션,15세이상관람가,4.0,"마동석,김새론",99,7.507317072999999,410,459020.0,0,0,236337965,224353.0,1240.0
672,퍼시픽 림: 업라이징,스티븐 S. 드나이트,유니버설픽쳐스인터내셔널 코리아(유),B,3/21/2018,spring,미국,1145,액션,15세이상관람가,5.6,"존 보예가,스콧 이스트우드",111,8.246355685,686,1077235.0,1,0,3231705,975.0,431.0
673,나를 찾아줘,김승우,워너브러더스 코리아(주),B,11/27/2019,autumn,한국,875,스릴러,15세이상관람가,8.0,"벤 애플렉,로자먼드 파이크",149,8.244736842,380,0.0,0,0,27135694,29360.0,885.0
674,걸캅스,정다원,씨제이이앤엠(주),A,5/9/2019,spring,한국,973,코미디,15세이상관람가,5.17,"라미란,이성경",107,9.164383562000001,365,1625451.0,0,0,40709550,8153.0,1271.0
