,id,영화명,감독,제작사,수입사,배급사,개봉일,영화유형,영화형태,국적,전국스크린수,전국매출액,전국관객수,서울매출액,서울관객수,장르,등급,영화구분,expert_rating,starring_actors,running_times,audience_rating,rating_audiences,개봉일_int
555,555,위시 어폰,존 R. 레오네티,,(주)우성엔터테인먼트,(주)이수C&E,2017-07-20,개봉영화,장편,미국,279,434148000,55110,82609500,9910,공포(호러),15세이상관람가,일반영화,3.50,"조이 킹(클레어), 이기홍(라이언 후이), 라이언 필립(조나단)",90분,8.12280701754386,57,2017
556,556,극장판 숲의 요정 페어리루 ~크리스마스의 기적: 마법의 날개~,고로 사쿠라,,SMG 홀딩스,"(주)이수C&E,(주)에이원엔터테인먼트",2017-12-14,개봉영화,장편,일본,207,424665700,54988,92383400,11757,애니메이션,전체관람가,일반영화,-,"조경이(리프 목소리), 이재현(해바라기 목소리), 이지현(로즈 목소리)",65분,-,-,2017
557,557,튤립 피버,저스틴 채드윅,,주식회사 더쿱,(주)팝엔터테인먼트,2017-12-14,개봉영화,장편,영국,359,417768549,52144,179688049,22177,드라마,청소년관람불가,독립/예술영화,5.33,"알리시아 비칸데르(소피아), 데인 드한(얀), 크리스토프 왈츠(코르넬리스)",105분,7.894736842105263,76,2017
558,558,매혹당한 사람들,소피아 코폴라,,유니버설픽쳐스인터내셔널 코리아(유),유니버설픽쳐스인터내셔널 코리아(유),2017-09-06,개봉영화,장편,미국,395,393548500,51867,187653600,23621,스릴러,15세이상관람가,독립/예술영화,7.00,"니콜 키드먼(미스 마사), 커스틴 던스트(에드위나), 엘르 패닝(알리시아)",94분,8.376811594202898,69,2017
559,559,윈드 리버,테일러 쉐리던,,(주)유로커뮤니케이션,(주)유로커뮤니케이션,2017-09-14,개봉영화,장편,미국,330,391358700,50783,159742100,20211,액션,15세이상관람가,독립/예술영화,7.33,"제레미 레너(코리 램버트), 엘리자베스 올슨(제인 밴너)",111분,8.368421052631579,38,2017
560,560,잃어버린 도시 Z,제임스 그레이,,(주)메인타이틀픽쳐스,(주)영화사 빅,2017-09-21,개봉영화,장편,미국,398,362053440,47088,107823340,13303,액션,12세이상관람가,독립/예술영화,6.83,"찰리 허냄(퍼시 포셋), 로버트 패틴슨(헨리 코스틴), 시에나 밀러(니나 포셋)",141분,7.153846153846154,26,2017
561,561,마더!,대런 아로노프스키,,롯데쇼핑㈜롯데엔터테인먼트,롯데쇼핑㈜롯데엔터테인먼트,2017-10-19,개봉영화,장편,미국,398,366642382,46469,177160582,22015,드라마,청소년관람불가,일반영화,7.25,"제니퍼 로렌스(마더), 하비에르 바르뎀(그)",121분,7.304347826086956,69,2017
562,562,내가 죽기 전에 가장 듣고 싶은 말,마크 펠링톤,,(주)메인타이틀픽쳐스,"(주)메인타이틀픽쳐스,주식회사 키위컴퍼니",2017-07-19,개봉영화,장편,미국,154,328678600,44839,142556300,19450,코미디,12세이상관람가,독립/예술영화,5.33,"셜리 맥클레인(해리엇), 아만다 사이프리드(앤), 앤쥴 리 딕슨(브렌다)",108분,-,-,2017
563,563,어벤져스: 인피니티 워,"안소니 루소,조 루소",,월트디즈니컴퍼니코리아 유한책임회사,월트디즈니컴퍼니코리아 유한책임회사,2018-04-25,개봉영화,장편,미국,2553,99825092869,11202637,28565594669,3002036,액션,12세이상관람가,일반영화,7.09,"로버트 다우니 주니어(토니 스타크 / 아이언맨), 조슈 브롤린(타노스), 크리스 헴스워스(토르)",149분,9.198528235482323,6251,2018
564,564,쥬라기 월드: 폴른 킹덤,후안 안토니오 바요나,,유니버설픽쳐스인터내셔널 코리아(유),유니버설픽쳐스인터내셔널 코리아(유),2018-06-06,개봉영화,장편,미국,1972,48575547937,5519169,12201124637,1305218,액션,12세이상관람가,일반영화,6.40,"크리스 프랫(오웬 그래디), 브라이스 달라스 하워드(클레어 디어링)",127분,8.635820234669028,4517,2018
565,565,블랙 팬서,라이언 쿠글러,,월트디즈니컴퍼니코리아 유한책임회사,월트디즈니컴퍼니코리아 유한책임회사,2018-02-14,개봉영화,장편,미국,1620,45883143457,5398994,13105688057,1468761,액션,12세이상관람가,일반영화,6.67,채드윅 보스만(티찰라 / 블랙 팬서),135분,8.201442841287458,1802,2018
566,566,독전,이해영,(주)용필름,,(주)넥스트엔터테인먼트월드(NEW),2018-05-22,개봉영화,장편,한국,1357,43314002813,5043771,10604697413,1195391,범죄,15세이상관람가,일반영화,5.29,"조진웅(원호), 류준열(락), 김주혁(진하림)",123분,8.64006139677667,1303,2018
567,567,데드풀 2,데이빗 레이치,,이십세기폭스코리아(주),이십세기폭스코리아(주),2018-05-16,개봉영화,장편,미국,1576,34174783339,3783341,10750085639,1144469,액션,청소년관람불가,일반영화,5.86,"라이언 레이놀즈(웨이드 윌슨 / 데드풀), 조슈 브롤린(네이던 서머스 / 케이블), 재지 비츠(도미노)",117분,9.184284617353468,3907,2018
568,568,코코,리 언크리치,,월트디즈니컴퍼니코리아 유한책임회사,월트디즈니컴퍼니코리아 유한책임회사,2018-01-11,개봉영화,장편,미국,1177,27685479440,3510017,8547812240,1024250,애니메이션,전체관람가,일반영화,8.00,"안소니 곤잘레스 (미구엘 목소리), 가엘 가르시아 베르날(헥터 목소리), 벤자민 브랫(에르네스토 델라 크루즈 목소리)",104분,9.160084033613446,2380,2018
569,569,그것만이 내 세상,최성현,"(주)제이케이필름,씨제이이앤엠(주)",,씨제이이앤엠(주),2018-01-17,개봉영화,장편,한국,862,27441213382,3417629,6258257482,759455,코미디,12세이상관람가,일반영화,5.20,"이병헌(김조하), 윤여정(주인숙), 박정민(오진태)",120분,9.222732491389207,1742,2018
570,570,곤지암,정범식,(주)하이브미디어코프,,(주)쇼박스,2018-03-28,개봉영화,장편,한국,1124,21442114144,2675559,4978152594,596536,공포(호러),15세이상관람가,일반영화,6.33,"위하준(하준), 박지현(지현), 오아연(아연)",94분,7.644761904761904,1050,2018
571,571,탐정: 리턴즈,이언희,(주)크리픽쳐스,,씨제이이앤엠(주),2018-06-13,개봉영화,장편,한국,1041,22851746720,2672552,5083835920,576416,코미디,15세이상관람가,일반영화,6.00,"권상우(강대만), 성동일(노태수), 이광수(여치형)",116분,9.146086956521739,1150,2018
572,572,지금 만나러 갑니다,이장훈,"(주)무비락,(주)도서관옆스튜디오,(주)푸른나무픽쳐스",,롯데쇼핑㈜롯데엔터테인먼트,2018-03-14,개봉영화,장편,한국,1163,20795917128,2601529,5389143428,652805,멜로/로맨스,12세이상관람가,일반영화,5.50,"소지섭(우진), 손예진(수아)",131분,9.029113924050632,790,2018
573,573,조선명탐정: 흡혈괴마의 비밀,김석윤,청년필름(주),,(주)쇼박스,2018-02-08,개봉영화,장편,한국,1249,19690818764,2424330,4072581264,490363,사극,12세이상관람가,일반영화,5.17,"김명민(김민), 오달수(서필), 김지원(여주)",120분,8.192719486081371,934,2018
574,574,메이즈 러너: 데스 큐어,웨스 볼,,이십세기폭스코리아(주),이십세기폭스코리아(주),2018-01-17,개봉영화,장편,미국,1090,18902873104,2299732,5015312604,582686,액션,12세이상관람가,일반영화,5.00,"딜런 오브라이언(토마스), 토마스 생스터(뉴트), 카야 스코델라리오(트리사)",143분,8.50989010989011,910,2018
575,575,레디 플레이어 원,스티븐 스필버그,,워너브러더스 코리아(주),워너브러더스 코리아(주),2018-03-28,개봉영화,장편,미국,1079,19924623571,2253717,7255307121,762933,액션,12세이상관람가,일반영화,8.36,"마크 라이런스(제임스 도노반 할리데이 / 아노락), 사이먼 페그(오르젠 모로우 / Og), 올리비아 쿡(사만다 에벨린 쿡 / 아르테미스)",140분,8.930516953863258,1799,2018
576,576,쥬만지: 새로운 세계,제이크 캐스단,,소니픽쳐스엔터테인먼트코리아주식회사극장배급지점,소니픽쳐스엔터테인먼트코리아주식회사극장배급지점,2018-01-03,개봉영화,장편,미국,791,13814824864,1708672,3546830914,421003,액션,12세이상관람가,일반영화,5.33,"드웨인 존슨(닥터 브레이브스톤/스펜서), 잭 블랙(셸리 오베론/베서니), 케빈 하트(무스 핀바/프리지)",118분,8.473394495412844,545,2018
577,577,리틀 포레스트,임순례,(주)영화사수박,,메가박스중앙(주)플러스엠,2018-02-28,개봉영화,장편,한국,884,11919745185,1504866,3852032885,474512,드라마,전체관람가,일반영화,6.36,"김태리(혜원), 류준열(재하), 문소리(혜원 엄마)",103분,9.052009456264775,846,2018
578,578,골든슬럼버,노동석,영화사 집,,씨제이이앤엠(주),2018-02-14,개봉영화,장편,한국,833,11412768798,1387508,2666693198,315506,범죄,15세이상관람가,일반영화,5.00,"강동원(김건우/실리콘), 김의성(민씨), 한효주(전선영)",108분,6.530805687203792,422,2018
579,579,램페이지,브래드 페이튼,,워너브러더스 코리아(주),워너브러더스 코리아(주),2018-04-12,개봉영화,장편,미국,909,11951980109,1385511,2979863959,329834,액션,12세이상관람가,일반영화,4.80,"드웨인 존슨(데이비스 오코예), 제프리 딘 모건(러셀 요원), 나오미 해리스(케이트 칼드웰 의사)",107분,8.916932907348242,939,2018
580,580,궁합,홍창표,(주)주피터필름,,씨제이이앤엠(주),2018-02-28,개봉영화,장편,한국,966,10478875438,1340117,2478594738,309094,코미디,12세이상관람가,일반영화,4.00,"심은경(송화옹주), 이승기(서도윤)",110분,7.919184290030212,1324,2018
581,581,사라진 밤,이창희,"(주)싸이더스,(주)엠씨엠씨,(주)더블앤조이픽쳐스",,씨네그루(주)키다리이엔티,2018-03-07,개봉영화,장편,한국,925,10686397316,1314274,2577142716,309566,스릴러,15세이상관람가,일반영화,4.67,"김상경(중식), 김강우(진한), 김희애(설희)",101분,8.142,500,2018
582,582,오션스8,게리 로스,,워너브러더스 코리아(주),워너브러더스 코리아(주),2018-06-13,개봉영화,장편,미국,837,10972422166,1251725,4116090166,457824,액션,12세이상관람가,일반영화,5.80,"산드라 블록(데비 오션), 케이트 블란쳇(루), 앤 해서웨이(다프네 클루거)",110분,8.625824693685203,1061,2018
583,583,바람 바람 바람,이병헌,(주)하이브미디어코프,,(주)넥스트엔터테인먼트월드(NEW),2018-04-05,개봉영화,장편,한국,985,9702206675,1183959,2250342475,271361,코미디,청소년관람불가,일반영화,4.60,"이성민(석근), 신하균(봉수), 송지효(미영)",100분,7.064593301435407,836,2018
584,584,챔피언,김용완,(주)코코너,,워너브러더스 코리아(주),2018-05-01,개봉영화,장편,한국,874,9440659230,1125238,1846376630,212475,드라마,12세이상관람가,일반영화,5.43,"마동석(마크), 권율(진기), 한예리(수진)",108분,7.7657657657657655,222,2018
585,585,퍼시픽 림: 업라이징,스티븐 S. 드나이트,,유니버설픽쳐스인터내셔널 코리아(유),유니버설픽쳐스인터내셔널 코리아(유),2018-03-21,개봉영화,장편,미국,1145,8962712795,1077235,2487116295,278336,액션,15세이상관람가,일반영화,5.60,"존 보예가(제이크), 스콧 이스트우드(네이트)",111분,8.246355685131196,686,2018
586,586,염력,연상호,(주)영화사레드피터,,(주)넥스트엔터테인먼트월드(NEW),2018-01-31,개봉영화,장편,한국,1099,7484644112,990104,1855120412,238805,드라마,15세이상관람가,일반영화,6.00,"류승룡(신석헌), 심은경(신루미)",101분,6.505415162454874,554,2018
587,587,월요일이 사라졌다,토미 위르콜라,,(주)퍼스트런,(주)스마일이엔티,2018-02-22,개봉영화,장편,영국,355,7489885100,903175,2030565300,239886,액션,15세이상관람가,독립/예술영화,5.25,"누미 라파스(카렌 셋맨), 윌렘 대포(테렌스 셋맨), 글렌 클로즈(니콜렛 케이먼)",123분,9.0,8,2018
588,588,레슬러,김대웅,(주)안나푸르나필름,,롯데쇼핑㈜롯데엔터테인먼트,2018-05-09,개봉영화,장편,한국,957,6439292657,765813,1392248057,159549,드라마,15세이상관람가,일반영화,4.33,"유해진(귀보), 김민재(성웅), 이성경(가영)",110분,6.746987951807229,415,2018
589,589,마녀,박훈정,"(주)영화사 금월,(주)페퍼민트앤컴퍼니",,워너브러더스 코리아(주),2018-06-27,개봉영화,장편,한국,1117,5547497752,661965,1358142852,157575,미스터리,15세이상관람가,일반영화,5.63,"김다미(자윤), 조민수(닥터 백), 박희순(미스터 최)",125분,8.568734793187348,1644,2018
590,590,인시디어스4: 라스트 키,애덤 로비텔,,소니픽쳐스엔터테인먼트코리아주식회사극장배급지점,소니픽쳐스엔터테인먼트코리아주식회사극장배급지점,2018-01-31,개봉영화,장편,미국,769,4301309864,554521,985318264,123478,공포(호러),15세이상관람가,일반영화,5.33,"린 샤예(엘리스 레이니어), 스펜서 로크(멜리사 레이니어), 조쉬 스튜어트(제럴드 레이니어)",103분,7.378947368421053,285,2018
591,591,"그날, 바다",김지영,프로젝트 부,,(주)엣나인필름,2018-04-12,개봉영화,장편,한국,611,4445554528,540558,1157399300,136574,다큐멘터리,15세이상관람가,독립/예술영화,6.40,정우성(내레이션),110분,9.881427072402937,953,2018
592,592,툼레이더,로아 우타우,,워너브러더스 코리아(주),워너브러더스 코리아(주),2018-03-08,개봉영화,장편,미국,806,4500905762,540410,1147492762,131406,액션,12세이상관람가,일반영화,5.00,알리시아 비칸데르(라라 크로포트),118분,7.783625730994152,342,2018
593,593,페르디난드,카를로스 살다나,,이십세기폭스코리아(주),이십세기폭스코리아(주),2018-01-03,개봉영화,장편,미국,698,3854216500,533776,667415700,88198,애니메이션,전체관람가,일반영화,6.33,존 시나(페르디난드 목소리),108분,9.075987841945288,329,2018
594,594,7년의 밤,추창민,"(주)바른손,씨제이이앤엠(주)",,씨제이이앤엠(주),2018-03-28,개봉영화,장편,한국,872,3969337524,528007,1046793224,133744,스릴러,15세이상관람가,일반영화,5.50,"장동건(오영제), 류승룡(최현수), 송새벽(안승환)",123분,6.309677419354839,310,2018
595,595,버닝,이창동,"파인하우스필름(주),나우필름(주)",,CGV아트하우스,2018-05-17,개봉영화,장편,한국,739,4712847598,527979,1764315898,193981,미스터리,청소년관람불가,일반영화,7.69,"유아인(종수), 스티븐 연(벤), 전종서(해미)",148분,7.736196319018405,652,2018
596,596,콰이어트 플레이스,존 크랜신스키,,롯데쇼핑㈜롯데엔터테인먼트,롯데쇼핑㈜롯데엔터테인먼트,2018-04-12,개봉영화,장편,미국,677,4580889849,526073,1445057049,161329,공포(호러),15세이상관람가,일반영화,7.0,"에밀리 블런트, 존 크래신스키, 노아 주프",90분,8.304347826086957,460,2018
597,597,셰이프 오브 워터: 사랑의 모양,기예르모 델 토로,,이십세기폭스코리아(주),이십세기폭스코리아(주),2018-02-22,개봉영화,장편,미국,404,4209803400,506182,2139863100,253787,어드벤처,청소년관람불가,일반영화,8.18,"샐리 호킨스(엘라이자 에스포지토), 마이클 섀넌(리차드 스트릭랜드), 리차드 젠킨스(자일스)",123분,8.841176470588236,510,2018
598,598,흥부: 글로 세상을 바꾼 자,조근현,"(주)영화사 궁,(주)발렌타인필름",,롯데쇼핑㈜롯데엔터테인먼트,2018-02-14,개봉영화,장편,한국,627,3381050200,416303,886785300,107570,사극,12세이상관람가,일반영화,4.57,"정우(흥부), 김주혁(조혁), 정진영(조항리)",105분,7.7342342342342345,222,2018
