,title,director,distributor,distributor_group,release_date,release_season,release,form,nation,screen,rev_nationwide,rev_seoul,rev_seoul.1,genre,rate,type,expert_rating,starring_actors,running_times,audience_rating,rating_audiences,realease_year,director_power,sequel,original,actor_power,director_count,director_movie_count,actor_movie_count,before_news,after_news,holiday,dist_cat
66,워킹걸,정범식,메가박스중앙(주)플러스엠,A,20150107,winter,개봉영화,장편,한국,308,1183887479.0,389163479,49874,코미디,청소년관람불가,일반영화,3.75,"조여정,클라라,김태우",112,7.203703704,108,2015,824183,1,0,24500777,1,2,7,177,574,0,A
532,아토믹 블론드,데이빗 레이치,씨네그루(주)키다리이엔티,B,20170830,summer,개봉영화,장편,미국,471,1177725658.0,486321658,62007,액션,청소년관람불가,일반영화,6.43,"샤를리즈 테론,제임스 맥어보이,소피아 부텔라",114,8.0,147,2017,116119,0,1,12840784,1,1,10,35,85,0,B
839,라이온 킹,존 파브로,월트디즈니컴퍼니코리아 유한책임회사,B,20190717,summer,개봉영화,장편,미국,1936,41518977430.0,11620751790,1218042,어드벤처,전체관람가,일반영화,6.0,"도날드 글로버,비욘세,제임스 얼 존스",118,8.668552036,884,2019,2292929,0,1,0,1,1,0,559,1166,0,B
763,나의 특별한 형제,육상효,(주)넥스트엔터테인먼트월드(NEW),C,20190501,spring,개봉영화,장편,한국,936,11808549574.0,2225446104,263248,드라마,12세이상관람가,일반영화,6.44,"신하균,이광수A,이솜",114,9.287037037000001,432,2019,0,0,0,4517971,1,0,7,681,660,0,A
52,개를 훔치는 완벽한 방법,김성호,"(주)리틀빅픽쳐스,(주)대명문화공장",D,20141231,winter,개봉영화,장편,한국,205,2018597565.0,667976565,84221,드라마,전체관람가,독립/예술영화,7.04,"이레,이지원,홍은택",109,8.664556962,158,2014,493622,1,0,0,1,2,0,180,164,0,C
377,공조,김성훈A,씨제이이앤엠(주),A,20170118,winter,개봉영화,장편,한국,976,63781731326.0,14672808676,1744624,액션,15세이상관람가,일반영화,5.0,"현빈,유해진,김주혁",125,8.89084507,1988,2017,0,0,0,34249625,1,0,12,1065,868,0,A
662,암수살인,김태균,(주)쇼박스,C,20181003,autumn,개봉영화,장편,한국,1177,32855895548.0,7777232448,862386,범죄,15세이상관람가,일반영화,8.14,"김윤석,주지훈",110,8.593857635,3484,2018,93,0,0,26025312,1,1,8,808,1044,1,A
871,애드 아스트라,제임스 그레이,이십세기폭스코리아(주),B,20190919,autumn,개봉영화,장편,미국,853,4518393460.0,1618159190,177587,SF,12세이상관람가,일반영화,7.38,브래드 피트,123,8.464052288,306,2019,47088,0,0,965550,1,1,2,62,461,0,B
886,엔젤 해즈 폴른,릭 로먼 워,메가박스중앙(주)플러스엠,A,20191113,autumn,개봉영화,장편,미국,601,1479789022.0,473592882,55235,액션,15세이상관람가,일반영화,5.0,"제라드 버틀러,모건 프리먼",121,9.256410256,78,2019,3021,1,0,6039259,1,1,7,24,181,0,A
239,앨빈과 슈퍼밴드: 악동 어드벤처,월트 벡커,이십세기폭스코리아(주),B,20160204,winter,개봉영화,장편,미국,380,2101036200.0,450214100,59605,애니메이션,전체관람가,일반영화,3.5,"저스틴 롱,제이슨 리,매튜 그레이 구블러",92,8.422360248,322,2016,0,1,0,1,1,0,1,16,122,0,B
246,독수리 에디,덱스터 플레처,이십세기폭스코리아(주),B,20160407,spring,개봉영화,장편,미국,528,1699642120.0,629422120,76061,드라마,12세이상관람가,일반영화,6.75,"태런 에저튼,휴 잭맨,크리스토퍼 월켄",106,8.947136564,227,2016,26990,1,0,12458755,1,2,8,41,110,0,B
868,그것: 두 번째 이야기,안드레스 무시에티,워너브러더스 코리아(주),B,20190904,autumn,개봉영화,장편,미국,999,5107465367.0,1404236307,157197,스릴러,15세이상관람가,일반영화,6.75,"빌 스카스가드,제임스 맥어보이,제시카 차스테인",169,8.112612613,222,2019,888386,1,1,5397950,1,1,9,38,152,0,B
425,싱글라이더,이주영,워너브러더스 코리아(주),B,20170222,winter,개봉영화,장편,한국,576,2685519021.0,945782821,119087,드라마,15세이상관람가,일반영화,5.9,"이병헌,공효진,안소희",97,8.03021148,662,2017,0,0,0,30848207,1,0,7,2029,924,0,B
552,리틀 프린세스 소피아 : 신비한 섬,제이미 미첼,월트디즈니컴퍼니코리아 유한책임회사,B,20170928,autumn,개봉영화,장편,미국,135,441475500.0,109518000,14532,애니메이션,전체관람가,일반영화,0.0,"김미랑,서지연",64,8.55,100,2017,0,1,1,86293,1,0,1,3,25,0,B
28,기술자들,김홍선,롯데쇼핑㈜롯데엔터테인먼트,A,20141224,winter,개봉영화,장편,한국,641,6241817635.0,1295768435,156201,범죄,15세이상관람가,일반영화,4.75,"김우빈,김영철,고창석",116,7.925486876,1181,2014,1646142,0,0,11457458,1,1,4,712,897,0,A
796,비스트,이정호,(주)넥스트엔터테인먼트월드(NEW),C,20190626,summer,개봉영화,장편,한국,737,1400766040.0,342474410,41565,범죄,15세이상관람가,일반영화,4.57,"이성민,유재명,전혜진",130,8.491150442,226,2019,0,0,1,28518555,1,0,18,477,675,0,A
265,무서운 이야기 3 : 화성에서 온 소녀,"백승빈,김선,김곡,민규동",롯데쇼핑㈜롯데엔터테인먼트,A,20160601,summer,개봉영화,옴니버스,한국,317,760730500.0,164623500,19541,공포,15세이상관람가,일반영화,6.0,"임슬옹,경수진,박정민",94,5.647058824,136,2016,1642539,0,1,7446460,4,6,6,452,92,0,A
601,트루스 오어 데어,제프 와드로,유니버설픽쳐스인터내셔널 코리아(유),B,20180522,spring,개봉영화,장편,미국,530,2645140400.0,674443300,75674,공포,15세이상관람가,일반영화,3.5,"루시 헤일,타일러 포시,바이올렛 빈",100,8.395280236,339,2018,0,0,0,0,1,0,0,13,148,1,B
799,가버나움,나딘 라바키,"그린나래미디어(주),플레이리스트(주)",D,20190124,winter,개봉영화,장편,기타,111,1179372219.0,685177439,79905,드라마,15세이상관람가,독립/예술영화,7.33,"자인 알 라피아,요르다노스 시프로우",126,9.568181818,220,2019,0,0,0,0,1,0,0,82,199,0,C
244,닌자터틀 : 어둠의 히어로,데이브 그린,롯데쇼핑㈜롯데엔터테인먼트,A,20160616,summer,개봉영화,장편,미국,517,1928455000.0,558389900,64001,액션,12세이상관람가,일반영화,5.0,"메간 폭스,스티븐 아멜,로라 리니",112,7.897163121,282,2016,19142,1,1,400329,1,1,1,36,80,0,A
103,사도,이준익,(주)쇼박스,C,20150916,autumn,개봉영화,장편,한국,1210,48842902501.0,12987928301,1606486,사극,12세이상관람가,일반영화,7.54,"송강호,유아인,문근영",125,8.38952164,1756,2015,0,1,0,28208504,1,0,7,631,1340,0,A
276,스티브 잡스,대니 보일,유니버설픽쳐스인터내셔널 코리아(유),B,20160121,winter,개봉영화,장편,미국,384,535351276.0,263409778,32834,드라마,12세이상관람가,일반영화,6.4,"마이클 패스벤더,케이트 윈슬렛,세스 로건",122,7.865853659,82,2016,0,1,0,5262351,1,0,7,84,99,0,B
393,트랜스포머: 최후의 기사,마이클 베이,롯데쇼핑㈜롯데엔터테인먼트,A,20170621,summer,개봉영화,장편,미국,1739,17493133328.0,4335899728,500601,액션,12세이상관람가,일반영화,2.83,"마크 월버그,안소니 홉킨스,로라 하드독",151,6.909167367999999,1189,2017,2968468,1,1,5295634,1,2,6,80,310,0,A
110,터미네이터 제니시스,앨런 테일러,롯데쇼핑㈜롯데엔터테인먼트,A,20150702,summer,개봉영화,장편,미국,1113,26546725129.0,7364611329,852065,액션,15세이상관람가,일반영화,5.81,"아놀드 슈왈제네거,제이슨 클락,에밀리아 클라크",125,8.123209168999999,1047,2015,3039889,0,1,5084678,1,1,8,674,2530,0,A
76,더 건맨,피에르 모렐,롯데쇼핑㈜롯데엔터테인먼트,A,20150416,spring,개봉영화,장편,프랑스,349,833910965.0,240106365,30062,액션,청소년관람불가,일반영화,4.58,"숀 펜,하비에르 바르뎀,이드리스 엘바",113,7.086486486,185,2015,0,1,0,9164691,1,0,8,23,93,0,A
159,러브 라이브! 더 스쿨 아이돌 무비,쿄고쿠 타카히코,(주)박수엔터테인먼트,D,20150903,autumn,개봉영화,장편,일본,66,908579000.0,419577000,55550,애니메이션,전체관람가,일반영화,0.0,"닛타 에미,난죠 요시노,우치다 아야",99,9.361204013,299,2015,0,1,0,0,1,0,0,10,17,0,C
458,파워레인져스: 더 비기닝,딘 이스라엘리트,(주)넥스트엔터테인먼트월드(NEW),C,20170420,spring,개봉영화,장편,미국,479,570203561.0,181869261,22185,액션,12세이상관람가,일반영화,6.5,"데이커 몽고메리,나오미 스콧,RJ 사일러",124,8.221518987,158,2017,266389,0,1,0,1,1,0,35,97,0,A
235,위대한 소원,남대중,(주)넥스트엔터테인먼트월드(NEW),C,20160421,spring,개봉영화,장편,한국,524,2438260213.0,557547213,67347,코미디,15세이상관람가,일반영화,5.0,"류덕환,김동영,안재홍",93,8.296610169,236,2016,0,0,0,9289183,1,0,10,742,222,0,A
464,밤의 해변에서 혼자,홍상수,"(주)영화제작전원사 ,(주)콘텐츠판다",D,20170323,spring,개봉영화,장편,한국,133,438124100.0,274602900,34539,드라마,청소년관람불가,독립/예술영화,7.63,김민희,101,7.7264957260000005,234,2017,135024,0,0,677765,1,3,2,206,214,0,C
411,컨택트,드니 빌뇌브,유니버설픽쳐스인터내셔널 코리아(유),B,20170202,winter,개봉영화,장편,미국,605,5174020721.0,2112362621,249789,SF,12세이상관람가,일반영화,7.29,"에이미 아담스,제레미 레너,포레스트 휘태커",116,8.323731139,729,2017,147641,0,0,27865680,1,2,6,66,226,0,B
846,터미네이터: 다크 페이트,팀 밀러,월트디즈니컴퍼니코리아 유한책임회사,B,20191030,autumn,개봉영화,장편,미국,1315,20153895830.0,5463141420,622505,액션,15세이상관람가,일반영화,6.43,"맥켄지 데이비스,아놀드 슈왈제네거,린다 해밀턴",128,8.695592287,726,2019,3317196,1,0,358259,1,1,2,217,687,0,B
112,스타워즈: 깨어난 포스,J.J. 에이브럼스,월트디즈니컴퍼니코리아(주),B,20151217,winter,개봉영화,장편,미국,940,24149478540.0,8142582481,888167,액션,12세이상관람가,일반영화,7.55,"데이지 리들리,존 보예가,오스카 아이삭",135,8.371521036,1545,2015,1590489,0,1,122384,1,1,3,537,1062,0,B
632,여중생A,이경섭,롯데컬처웍스(주)롯데엔터테인먼트,A,20180620,summer,개봉영화,장편,한국,479,724154600.0,255695900,27849,드라마,12세이상관람가,일반영화,6.0,"김환희,수호",114,7.413043478,92,2018,0,0,1,6862438,1,0,1,158,202,0,A
848,신의 한 수: 귀수편,리건,씨제이이앤엠(주),A,20191107,autumn,개봉영화,장편,한국,1246,18390976550.0,4084690170,463426,범죄,15세이상관람가,일반영화,5.0,"권상우,김희원,김성균",106,8.993224932,738,2019,0,1,1,14454390,1,0,15,623,923,0,A
529,"나는 내일, 어제의 너와 만난다",미키 타카히로,(주)디스테이션,D,20171012,autumn,개봉영화,장편,일본,206,1343600900.0,450954600,58106,멜로/로맨스,12세이상관람가,독립/예술영화,6.0,"후쿠시 소우타,고마츠 나나",110,8.403794038,369,2017,650,0,1,9064,1,1,2,16,55,0,C
513,러빙 빈센트,"도로타 코비엘라,휴 웰치맨",판씨네마(주),D,20171109,autumn,개봉영화,장편,영국,272,3051639861.0,1584998261,194304,애니메이션,15세이상관람가,독립/예술영화,7.5,"더글러스 부스,시얼샤 로넌,제롬 플린",107,9.169934641000001,459,2017,0,0,1,771188,2,0,2,23,72,0,C
329,위자: 저주의 시작,마이크 플래너건,유니버설픽쳐스인터내셔널 코리아(유),B,20161109,autumn,개봉영화,장편,미국,467,2637517406.0,558041806,67022,공포,12세이상관람가,일반영화,4.5,"엘리자베스 리저,애너리즈 바쏘,룰루 윌슨",99,7.777292576000001,229,2016,278838,1,1,0,1,1,0,10,30,0,B
262,최강전사 미니특공대: 영웅의 탄생,이영준,(주)삼지애니메이션,D,20160204,winter,개봉영화,장편,한국,349,866704200.0,172514300,22357,애니메이션,전체관람가,일반영화,0.0,-,68,8.469387755,196,2016,154342,1,0,0,1,1,0,3,40,0,C
223,그날의 분위기,조규장,(주)쇼박스,C,20160114,winter,개봉영화,장편,한국,592,5142899612.0,1404786825,171304,멜로/로맨스,15세이상관람가,일반영화,5.31,"문채원,유연석",103,8.022988506,348,2016,0,1,0,9185540,1,0,7,497,608,0,A
915,빅트립: 아기팬더 배달 대모험,바실리 로벤스키,(주)트리플픽쳐스,D,20191023,autumn,개봉영화,장편,미국,373,330035500.0,53849260,6410,애니메이션,전체관람가,독립/예술영화,0.0,"한으뜸,장다운",82,5.5,10,2019,0,0,0,0,1,0,0,2,33,0,C
894,미드웨이,롤랜드 에머리히,(주)누리픽쳐스,D,20191231,winter,개봉영화,장편,미국,810,1085659520.0,290368240,34848,액션,15세이상관람가,일반영화,5.5,"에드 스크레인,패트릭 윌슨,루크 에반스",136,8.766129032,248,2019,1202842,0,1,8872572,1,1,8,26,203,0,C
856,장사리 : 잊혀진 영웅들,"곽경택,김태훈",워너브러더스 코리아(주),B,20190925,autumn,개봉영화,장편,한국,1090,8997921050.0,1699010620,208596,드라마,12세이상관람가,일반영화,5.0,"김명민,최민호,김성철",104,8.503472222000001,288,2019,323628,0,1,6339333,2,1,9,1038,763,0,B
510,극장판 포켓몬스터 너로 정했다!,유야마 쿠니히코,(주)이수C&E,B,20171221,winter,개봉영화,장편,일본,626,3117529700.0,591147400,76058,애니메이션,전체관람가,일반영화,6.0,"마츠모토 리카,오오타니 이쿠에",98,9.00152207,657,2017,1150943,1,1,363851,1,6,3,20,90,0,B
606,치즈인더트랩,김제영,(주)리틀빅픽쳐스,D,20180314,spring,개봉영화,장편,한국,364,1890873700.0,557695800,65340,멜로/로맨스,15세이상관람가,일반영화,4.0,"박해진,오연서,박기웅",116,8.217391304,92,2018,0,0,1,706112,1,0,3,2997,829,0,C
167,극장판 파워레인저 트레인포스 VS 다이노포스 THE MOVIE,와타나베 카츠야,"(주)스마일이엔티,(주)영화사오원",D,20151126,autumn,개봉영화,장편,일본,344,730895500.0,140786100,18423,액션,전체관람가,일반영화,0.0,"심규혁,이인석,강시현",60,8.461538462,104,2015,0,1,1,71330,1,0,1,4,5,0,C
863,신비아파트 극장판 하늘도깨비 대 요르문간드,변영규,씨제이이앤엠(주),A,20191219,winter,개봉영화,장편,한국,841,5300006440.0,685418380,82269,애니메이션,전체관람가,일반영화,6.0,"조현정,양정화,김영은",97,8.762626263,198,2019,0,1,1,3744251,1,0,18,20,169,0,A
241,굿바이 싱글,김태곤,(주)쇼박스,C,20160629,summer,개봉영화,장편,한국,841,1755649500.0,519331400,73464,코미디,15세이상관람가,일반영화,5.97,"김혜수,마동석,김현수",119,8.427209705,1154,2016,3289,0,0,35418169,1,1,13,298,646,0,A
699,명탐정 코난 : 제로의 집행인,타치카와 유즈루,씨제이이앤엠(주),A,20180808,summer,개봉영화,장편,일본,542,3007522361.0,701649561,88325,애니메이션,12세이상관람가,일반영화,6.0,"타카야마 미나미,야마자키 와카나,코야마 리키야",110,9.312621359,1030,2018,0,1,1,1412970,1,0,3,13,180,0,A
743,"오늘 밤, 로맨스 극장에서",타케우치 히데키,(주)디스테이션,D,20180711,summer,개봉영화,장편,일본,155,294851000.0,127717400,14531,판타지,전체관람가,독립/예술영화,5.4,"아야세 하루카,사카구치 켄타로",109,8.283783784,74,2018,0,0,0,130641,1,0,2,96,147,0,C
154,트랜스포터: 리퓰드,카밀 들라마레,씨네그루(주)다우기술,B,20151015,autumn,개봉영화,장편,프랑스,432,1263319115.0,335757915,41198,액션,15세이상관람가,일반영화,3.5,"에드 스크레인,론 샤바놀",86,7.463157895,95,2015,74912,0,1,0,1,1,0,14,58,0,B
876,아담스 패밀리,"그렉 티어넌,콘래드 베논",유니버설픽쳐스인터내셔널 코리아(유),B,20191107,autumn,개봉영화,장편,미국,802,2565386140.0,547729100,64971,애니메이션,전체관람가,일반영화,6.33,"샤를리즈 테론,클로이 모레츠,오스카 아이삭",87,8.526315789,57,2019,0,0,1,8355885,2,0,11,27,202,0,B
24,박물관이 살아있다 : 비밀의 무덤,숀 레비,이십세기폭스코리아(주),B,20150114,winter,개봉영화,장편,미국,500,8170784606.0,2209722306,288421,어드벤처,전체관람가,일반영화,5.67,"벤 스틸러,로빈 윌리엄스,댄 스티븐스",98,8.313559322,354,2015,0,0,0,1783439,1,0,5,24,254,0,B
294,신비한 동물사전,데이빗 예이츠,워너브러더스 코리아(주),B,20161116,autumn,개봉영화,장편,미국,1431,39300515858.0,12612776458,1422215,어드벤처,12세이상관람가,일반영화,7.08,"에디 레드메인,콜린 파렐,캐서린 워터스턴",132,8.768924303,3263,2016,0,1,1,1063966,1,0,7,97,577,0,B
845,블랙머니,정지영,(주)에이스메이커무비웍스,D,20191113,autumn,개봉영화,장편,한국,1117,20744296510.0,5030225390,578800,범죄,12세이상관람가,일반영화,6.0,"조진웅,이하늬",113,9.10915493,284,2019,0,0,1,24216868,1,0,12,489,836,0,C
443,마이펫 오지,알베르토 로드리게즈,롯데쇼핑㈜롯데엔터테인먼트,A,20170216,winter,개봉영화,장편,기타,393,911866950.0,227644200,29374,애니메이션,전체관람가,독립/예술영화,0.0,"남도형,정은지,김현욱",89,8.472527473,91,2017,3069,0,0,644104,1,2,7,24,41,0,A
659,완벽한 타인,이재규,롯데컬처웍스(주)롯데엔터테인먼트,A,20181031,autumn,개봉영화,장편,한국,1313,44350807074.0,11865584474,1372767,드라마,15세이상관람가,일반영화,6.13,"유해진,조진웅,이서진",115,9.222723428,3547,2018,0,0,1,46514602,1,0,13,786,936,0,A
