,N_movie_code,title,comeout_date,expert_rating,starring_actors,running_times,directors,audience_rating,rating_audiences
336,140693,아이 엠 어 히어로,I am a Hero,5.83,"오오이즈미 요(히데오), 나가사와 마사미(야부), 아리무라 카스미(히로미)",127분,사토 신스케,7.473684210526316,19
337,152183,"무현, 두 도시 이야기",Tale of Two Cities,6.00,"노무현(본인), 김원명(본인), 김하연(본인)",124분,전인환,9.565400843881857,237
338,-,빅,-,-,-,-,-,-,-
339,152169,달빛궁궐,2016,5.00,"김서영(현주리 목소리), 이하늬(매화부인 목소리), 권율(원 목소리)",80분,김현주,8.25974025974026,154
340,122195,서울역,2016,6.92,"류승룡(석규), 심은경(혜선), 이준(기웅)",93분,연상호,5.224334600760456,263
341,93929,장난감이 살아있다,Foosball,5.00,"남도형(제이크 한국어 목소리), 김채하(클라라 한국어 목소리), 김태균(캐스터/트윈 한국어 목소리)",91분,후안 호세 캄파넬라,8.08860759493671,79
342,136845,플로렌스,2016,6.64,"메릴 스트립(플로렌스), 휴 그랜트(베이필드), 사이몬 헬버그(맥문)",111분,스티븐 프리어즈,8.869565217391305,184
343,147834,로빈슨 크루소,2016,7.00,"유리 로웬탈(로빈슨 크루소), 데이비드 호워드(튜즈데이), 콜린 메츠거(카멜로)",90분,"벤 스타센, 빈센트 케스텔루트",8.439024390243903,82
344,146534,자백,2016,7.67,"최승호(본인), 김기춘(본인), 원세훈(본인)",106분,최승호,9.58085808580858,303
345,136870,카페 소사이어티,2016,6.77,"제시 아이젠버그(바비), 크리스틴 스튜어트(보니), 블레이크 라이블리(베로니카)",96분,우디 앨런,8.178082191780822,219
346,137340,마이 리틀 자이언트,2016,7.45,"마크 라이런스(거인), 루비 반힐(소피), 레베카 홀(메리)",117분,스티븐 스필버그,-,-
347,146508,죽여주는 여자,2016,6.94,"윤여정(소영), 전무송(재우), 윤계상(도훈)",111분,이재용,8.457943925233645,107
348,144355,감바의 대모험,Gamba,5.00,"카지 유우키(감바 목소리), 칸다 사야카(쇼지 목소리), 타카기 와타루(만푸쿠 목소리)",90분,"카와무라 토모히로, 코모리 요시히로",8.738636363636363,88
349,134847,피터와 드래곤,2016,7.00,"브라이스 달라스 하워드(그레이스), 오크스 페글리(피터), 웨스 벤틀리(잭)",103분,데이빗 로워리,8.415254237288135,118
350,152160,킹 오브 프리즘,-,-,"카키하라 테츠야, 마에노 토모아키, 마스다 토시키",60분,히시다 마사카즈,9.692307692307692,26
351,137921,바스티유 데이,2016,5.50,"이드리스 엘바(션 브라이어), 리차드 매든(마이클 메이슨 ), 샬롯 르 본(조이 네빌 )",92분,제임스 왓킨스,8.342465753424657,73
352,145804,걷기왕,2016,6.07,"심은경(만복), 박주희(수지)",93분,백승화,8.641304347826088,92
353,146311,나의 산티아고,I'm Off Then,6.00,"데비드 스트리에소브(하페 케르켈링), 마르티나 게덱(스텔라), 카롤리네 슈허(레나)",92분,줄리아 폰 하인츠,8.393258426966293,89
354,146548,태풍이 지나가고,After the Storm,7.07,"아베 히로시(료타), 키키 키린(요시코), 마키 요코(쿄코)",117분,고레에다 히로카즈,8.666666666666666,312
355,153951,루돌프와 많이있어,Rudolf The Black Cat,6.38,"김율(루돌프 목소리 역), 신용우(많이있어 목소리 역), 홍범기(부치 목소리 역)",89분,"유야마 쿠니히코, 사카키바라 모토노리",8.894080996884735,321
356,131576,슈퍼 프렌즈,2015,6.00,"변현우(샘 한국어 목소리), 김지혜(수 한국어 목소리), 박조호(빅터 목소리)",82분,"이경호, 이원재",8.866071428571429,224
357,142689,최악의 하루,2016,6.90,"한예리(은희), 이와세 료(료헤이), 권율(현오)",93분,김종관,8.394736842105264,114
358,137971,로스트 인 더스트,2016,8.10,"크리스 파인(토비 하워드), 벤 포스터(태너 하워드), 제프 브리지스(마커스 해밀턴)",103분,데이빗 맥킨지,8.333333333333334,90
359,140803,하이큐!! 끝과 시작,HAIKYU!!The movie-The End and the Beginning,-,"무라세 아유무(히나타 쇼요 목소리), 이시카와 카이토(카게야마 토비오 목소리), 히노 사토시(사와무라 다이치 목소리)",89분,미츠나카 스스무,9.196078431372548,306
360,137887,언더월드: 블러드 워,2016,4.75,"케이트 베킨세일(셀린느), 테오 제임스(데이빗), 토비어스 멘지스(마리우스)",91분,안나 포에스터,-,-
361,149505,바다 탐험대 옥토넛 시즌4: 늪지탐험선K,2015,-,"하성용(바나클), 정재헌(콰지), 엄상현(페이소)",57분,다라 오코넬,8.575268817204302,186
362,150632,세상에서 고양이가 사라진다면,If Cats Disappeared From the World,5.90,"사토 타케루(나/의문의 존재), 미야자키 아오이(첫사랑 그녀)",103분,나가이 아키라,9.466666666666667,15
363,134859,어카운턴트,2016,4.00,"벤 애플렉(크리스찬 울프), 안나 켄드릭(다나 커밍스), J.K. 시몬스(레이 킹)",127분,게빈 오코너,8.1,70
364,127361,이퀄스,2015,6.79,"크리스틴 스튜어트(니아), 니콜라스 홀트(사일러스)",101분,드레이크 도리머스,8.10062893081761,159
365,145318,아이엠스타 뮤직어워드,Aikatsu! Mus...,4.67,"정유정(하늘 목소리), 김새해(리라 목소리), 김영은(희나 목소리)",56분,와타다 신야,7.730263157894737,152
366,140730,올레,2016,4.42,"신하균(중필), 박희순(수탁), 오만석(은동)",103분,채두병,8.603174603174603,126
367,149516,리틀메딕: 몸속탐험대,The Little Medic: Secr...,-,[국내] 전체 관람가,75분,피터 클라릿지,8.173913043478262,69
368,130117,선생님의 일기,The Teacher's Diary,6.20,"레일라 분야삭(앤), 비 스크릿 위셋케우 (송)",110분,니티왓 다라톤,9.0,1
369,133424,데몰리션,2015,6.78,"제이크 질렌할(데이비스), 나오미 왓츠(캐런), 크리스 쿠퍼(필)",100분,장 마크 발레,8.258064516129032,93
370,146944,극장판 파워레인저: 닌자포스 VS 트레인포스 닌자 인 원더랜드,手裏剣戦隊ニンニンジャーVSトッキュウジャー THE MOVIE 忍者・イン・ワンダーラン...,-,"니시카와 슌스케(타카하루 이가사키), 마츠모토 가쿠(야쿠모 클라우드 카토우), 나카무라 카이토(나기 마츠오)",60분,나카자와 쇼지로,8.42,100
371,154366,두 남자,2016,5.44,"마동석(형석), 최민호(진일)",91분,이성태,7.733333333333333,90
372,141675,극장판 도라에몽:신 진구의 버스 오브 재팬,DORAEMON THE MOVIE: NOBITA AND THE BIRTH...,-,"채민지(도라에몽 목소리), 김정아(진구 목소리), 최낙윤(퉁퉁이 목소리)",103분,야쿠와 신노스케,8.975806451612904,124
373,154133,백설공주:사라진 아빠를 찾아서,2015,-,"이제인(백설공주 목소리), 사문영(한나 목소리), 박상훈(로바 목소리)",76분,벤 차오,7.565217391304348,46
374,149174,그물,2016,7.25,"류승범(남철우), 이원근(오진우), 김영민(조사관)",114분,김기덕,8.27659574468085,94
375,154347,순종,2016,5.00,"김영화(선교사), 김은혜(선교사), 한성국(선교사)",88분,"김동민, 이주훈",9.636363636363637,11
376,150376,"나, 다니엘 블레이크",Daniel Blake,8.40,"데이브 존스(다니엘), 헤일리 스콰이어(케이티)",100분,켄 로치,9.352941176470589,102
377,142384,공조,Confidential Assignment,5.00,"현빈(임철령), 유해진(강진태), 김주혁(차기성)",125분,김성훈,8.890845070422536,1988
378,144314,더 킹,2016,6.83,"조인성(박태수), 정우성(한강식), 배성우(양동철)",134분,한재림,8.51175917215428,3189
379,136872,미녀와 야수,2017,7.00,"엠마 왓슨(벨), 댄 스티븐스(야수/왕자), 루크 에반스(개스톤)",129분,빌 콘돈,9.115556882651537,3349
380,140731,분노의 질주: 더 익스트림,2017,6.00,"빈 디젤(도미닉 토레토), 드웨인 존슨(루크 홉스), 샤를리즈 테론(사이퍼)",136분,F. 게리 그레이,9.31884765625,2048
381,120160,미이라,2017,5.71,"톰 크루즈(닉 모튼), 소피아 부텔라(아마네트), 애나벨 월리스(제니 할시)",110분,알렉스 커츠만,7.626346313173157,1207
382,150198,너의 이름은.,your name.,7.55,"카미키 류노스케(타치바나 타키 목소리), 카미시라이시 모네(미야미즈 미츠하 목소리)",106분,신카이 마코토,9.215101193565127,3854
383,82473,캐리비안의 해적: 죽은 자는 말이 없다,2017,5.20,"조니 뎁(잭 스패로우), 하비에르 바르뎀(살라자르), 제프리 러쉬(헥터 바르보사)",129분,"요아킴 뢰닝, 에스펜 잔드베르크",8.604651162790697,860
384,146517,프리즌,2016,6.00,"한석규(정익호), 김래원(송유건), 강신일(노국장)",125분,나현,8.341040462427745,2076
385,127398,가디언즈 오브 갤럭시 VOL. 2,2017,6.25,"크리스 프랫(스타로드/피터 제이슨 퀼), 조 샐다나(가모라), 데이브 바티스타(드랙스/아서 더글라스)",136분,제임스 건,9.062323745064862,3546
386,146524,보안관,2016,5.89,"이성민(대호), 조진웅(종진), 김성균(덕만)",115분,김형주,8.391095591444785,2291
387,127382,조작된 도시,2017,5.22,"지창욱(권유), 심은경(여울), 안재홍(데몰리션)",126분,배종,8.58047646717025,1721
388,129094,보스 베이비,2017,5.20,알렉 볼드윈(보스 베이비 목소리),97분,톰 맥그라스,8.871711594673595,3079
389,149512,재심,2016,6.00,"정우(이준영), 강하늘(조현우), 김해숙(순임)",119분,김태윤,8.796284433055733,1561
390,130849,모아나,2016,6.40,"아우이 크라발호(모아나 목소리), 드웨인 존슨(마우이 목소리), 레이첼 하우스(탈라 할머니 목소리)",113분,"론 클레멘츠, 존 머스커",9.24909090909091,1650
391,125473,원더 우먼,-,6.7,"갤 가돗, 크리스 파인",141분,패티 젠킨스,8.388947927736451,941
392,156083,겟 아웃,2017,7.14,"다니엘 칼루야(크리스 워싱턴), 앨리슨 윌리암스(로즈 아미티지), 브래드리 휘트포드(딘 아미타지)",104분,조던 필,8.555189456342669,607
393,123630,트랜스포머: 최후의 기사,2017,2.83,"마크 월버그(케이드 예거), 안소니 홉킨스(에드먼드 버튼), 로라 하드독(비비안 웸블리)",151분,마이클 베이,6.909167367535744,1189
394,117787,로건,-,7.55,휴 잭맨,137분,패티 젠킨스,8.946745562130177,2366
395,162173,노무현입니다,2017,6.67,노무현(본인),109분,이창재,9.643512450851901,763
396,127397,콩: 스컬 아일랜드,2017,6.17,"톰 히들스턴(제임스 콘라드), 사무엘 L. 잭슨(프레스턴 패커드), 브리 라슨(메이슨 위버)",118분,조던 복트-로버츠,8.148876404494382,1424
397,144927,23 아이덴티티,2016,6.50,"제임스 맥어보이(데니스/패트리샤/헤드윅/비스트/케빈/배리/오웰/제이드), 안야 테일러 조이(케이시)",117분,M. 나이트 샤말란,7.878773125608569,2054
398,144280,임금님의 사건수첩,2016,5.63,"이선균(예종), 안재홍(윤이서)",114분,문현성,8.079252003561887,1123
399,146485,특별시민,2016,5.91,"최민식(변종구), 곽도원(심혁수), 심은경(박경)",130분,박인제,7.75482912332838,1346
400,99715,에이리언: 커버넌트,2017,7.11,"마이클 패스벤더(데이빗/월터), 캐서린 워터스턴(대니엘스)",122분,리들리 스콧,8.146469465648854,2096
401,137875,해빙,Bluebeard,6.00,"조진웅(승훈), 신구(정노인), 김대명(성근)",117분,이수연,6.6306513409961685,1305
402,155256,악녀,2017,5.40,"김옥빈(숙희), 신하균(중상), 성준(현수)",123분,정병길,7.808153477218226,417
403,35353,하루,1999,-,"송한윤, 이윤혁, 배중식",20분,박흥식,10.0,1
404,154112,불한당: 나쁜 놈들의 세상,2016,5.83,"설경구(한재호), 임시완(조현수)",120분,변성현,8.383561643835616,365
405,149221,대립군,2017,6.50,"이정재(토우), 여진구(광해), 김무열(곡수)",130분,정윤철,7.83502538071066,394
406,110333,레지던트 이블: 파멸의 날,2016,6.00,"밀라 요보비치(앨리스), 알리 라터(클레어 레드필드), 이아인 글렌(알렉산더 박사)",106분,폴 앤더슨,8.60706062931696,1303
407,134838,공각기동대 : 고스트 인 더 쉘,2017,5.14,스칼렛 요한슨(메이저),107분,루퍼트 샌더스,7.406067677946324,857
408,101904,트롤,-,5.5,"안나 켄드릭, 저스틴 팀버레이크, 주이 디샤넬",92분,"마이크 미첼, 월트 도른",8.820702402957487,541
409,116233,패신저스,2016,5.50,"제니퍼 로렌스(오로라 레인), 크리스 프랫(짐 프레스턴), 마이클 쉰(아서)",116분,모튼 틸덤,8.06092715231788,755
410,143473,아빠는 딸,Daughter Me,4.00,"윤제문(원상태), 정소민(원도연)",115분,김형협,8.734072022160666,361
411,136869,컨택트,2016,7.29,"에이미 아담스(루이스), 제레미 레너(이안), 포레스트 휘태커(웨버 대령)",116분,드니 빌뇌브,8.323731138545954,729
412,155716,박열,2017,6.70,"이제훈(박열), 최희서(후미코), 김인우(미즈노)",129분,이준익,8.51270553064275,1338
413,149777,얼라이드,2017,6.50,"브래드 피트(맥스), 마리옹 꼬띠아르(마리안), 리지 캐플란(브리짓)",124분,로버트 저메키스,8.69620253164557,632
414,126034,그레이트 월,The Great Wall,4.50,"맷 데이먼(윌리엄), 윌렘 대포(발라드), 페드로 파스칼(페로)",103분,장이머우,8.005361930294907,373
415,102278,트리플 엑스 리턴즈,2017,-,"빈 디젤(샌더 케이지), 사무엘 L. 잭슨(오거스터스 기븐스), 루비 로즈(아델 울프)",106분,D.J. 카루소,8.291071428571428,560
416,152633,라이프,-,5.67,"제이크 질렌할, 레베카 퍼거슨, 라이언 레이놀즈",103분,다니엘 에스피노사,7.9071428571428575,420
417,147092,히든 피겨스,2016,6.75,"타라지 P. 헨슨(캐서린 존슨), 옥타비아 스펜서(도로시 본), 자넬 모네(메리 잭슨)",127분,데오도르 멜피,9.454810495626822,343
418,142699,원라인,2016,5.71,"임시완(민재), 진구(석구), 박병은(지원)",131분,양경모,8.794642857142858,560
419,155484,터닝메카드W: 블랙미러의 부활,2016,-,"소연(나찬 목소리), 신용우(에반 목소리), 윤아영(류 목소리)",72분,홍헌표,8.977353992848629,839
420,118966,스머프: 비밀의 숲,2017,7.00,"맨디 파틴킨(파파 스머프 목소리), 데미 로바토(스머페트 목소리), 레인 윌슨(가가멜 목소리)",89분,켈리 애스버리,8.644,750
421,127374,킹 아서: 제왕의 검,2017,5.25,"찰리 허냄(아서 왕), 주드 로(보티건)",126분,가이 리치,8.327044025157234,159
422,152331,보통사람,2017,5.86,"손현주(성진), 장혁(규남)",121분,김봉한,8.617391304347827,460
423,156675,눈의 여왕3: 눈과 불의 마법대결,2016,-,"박지윤(겔다 목소리), 엄상현(올름 목소리), 남도형(로렌 목소리)",90분,알렉세이 트시칠린,8.393939393939394,561
424,118307,어쌔신 크리드,2016,5.67,"마이클 패스벤더(칼럼 린치/아귈라), 마리옹 꼬띠아르(소피아 라이킨), 제레미 아이언스(앨런 라이킨)",115분,저스틴 커젤,7.361739130434783,575
425,146459,싱글라이더,2016,5.90,"이병헌(강재훈), 공효진(이수진), 안소희(지나(유진아))",97분,이주영,8.030211480362539,662
426,127346,석조저택 살인사건,2017,4.67,"고수(이석진/최승만), 김주혁(남도진), 문성근(윤영환 변호사)",109분,"정식, 김휘",8.382857142857143,525
427,140010,사랑하기 때문에,2016,6.00,"차태현(진이형), 김유정(스컬리), 서현진(이현경)",110분,주지홍,8.513994910941475,393
428,143932,존 윅 - 리로드,2017,7.00,키아누 리브스(존 윅),122분,채드 스타헬스키,8.647058823529411,34
429,153964,목소리의 형태,A Silent Voice : The Movie,7.60,"이리노 미유(이시다 쇼야 목소리), 하야미 사오리(니시미야 쇼코 목소리)",129분,야마다 나오코,8.811145510835914,646
430,137008,리얼,2016,2.67,"김수현(수트 장태영/뿔테 장태영), 이성민(최진기), 성동일(조원근)",137분,이사랑,4.455172413793103,435
431,146544,어느날,2016,6.00,"김남길(강수), 천우희(미소)",114분,이윤기,8.589655172413794,290
432,130984,발레리나,2016,-,"엘르 패닝(펠리시 목소리), 데인 드한(빅터 목소리), 매디 지글러(까미유 목소리)",89분,"에릭 섬머, 에릭 와린",8.943722943722944,231
433,144081,50가지 그림자: 심연,2017,2.25,"다코타 존슨(아나스타샤 스틸), 제이미 도넌(크리스찬 그레이)",118분,제임스 폴리,7.874659400544959,367
434,142305,핵소 고지,2016,6.00,"앤드류 가필드(데스몬드 T.도스), 샘 워싱턴(캡틴 글로버), 휴고 위빙(톰 도스)",139분,멜 깁슨,9.198776758409785,327
435,152684,문라이트,2016,7.89,"알렉스 R. 히버트(리틀), 에쉬튼 샌더스(샤이론), 트래반트 로즈(블랙)",111분,배리 젠킨스,8.374468085106383,235
436,143372,더 큐어,2017,6.20,"데인 드한(록하트), 미아 고스(한나), 제이슨 아이삭스(폴머 박사)",146분,고어 버빈스키,7.563775510204081,392
437,152161,비정규직 특수요원,2016,3.25,"강예원(장영실), 한채아(나정안)",117분,김덕수,7.102189781021898,137
438,132627,레고 배트맨 무비,2017,6.67,"윌 아넷(배트맨 / 브루스 웨인 목소리), 랄프 파인즈(알프레드 페니워스 목소리), 로사리오 도슨(배트걸 / 바바라 고든 목소리)",106분,크리스 맥케이,8.748837209302325,215
439,161847,극장판 또봇: 로봇군단의 습격,2017,6.00,"하룡이(또봇X/도운 목소리), 신경선(또봇Y/또봇Z/리모 목소리), 이현(또봇K/설모리 목소리)",80분,"이달, 고동우",-,-
440,158849,명탐정 코난 : 에피소드 원 - 작아진 명탐정,2016,-,"야마구치 캇페이(쿠도 신이치), 타카야마 미나미(에도가와 코난), 야마자키 와카나(모리 란)",95분,야마모토 야스이치로,-,-
441,134772,눈길,2015,6.00,"김영옥(종분), 김향기(소녀 종분), 김새론(영애)",121분,이나정,9.046511627906977,129
442,154214,시간위의 집,2016,4.71,"김윤진(미희), 택연(최신부), 조재윤(철중)",100분,임대웅,8.642105263157895,190
443,157500,마이펫 오지,2016,-,"남도형(오지 목소리), 정은지(캐리 목소리), 김현욱(프롱키 목소리)",89분,"알베르토 로드리게즈, 나초 라 까사",8.472527472527473,91
444,149050,짱구는 못말려 극장판: 폭풍수면! 꿈꾸는 세계 대돌격,Crayon Shin-chan: Fast ...,-,"야지마 아키코, 나라하시 미키, 후지와라 케이지",96분,다카하시 와타루,8.816964285714286,224
445,159408,극장판 소드 아트 온라인 -오디널 스케일-,-,-,"마츠오카 요시츠구, 토마츠 하루카, 이토 카나에",120분,이토 토모히코,9.276478679504814,727
446,139673,여교사,-,6.78,"김하늘(효주), 유인영(혜영), 이원근(재하)",96분,김태용,7.516129032258065,248
447,160135,"서서평, 천천히 평온하게",2017,5.50,"하정우(내레이션), 윤안나(서서평 선교사), 안은새",78분,"홍주연, 홍현정",9.441176470588236,68
448,163027,베이블레이드 버스트 갓 : 갓 발키리의 탄생,2017,-,"김현지(강산 목소리), 한신(호락 목소리), 김보영(태이 목소리)",78분,야마구치 켄타로,-,-
449,130713,루시드 드림,2016,3.00,"고수(최대호), 설경구(송방섭)",101분,김준성,8.137362637362637,182
450,137346,딥워터 호라이즌,2016,6.50,"마크 월버그(마이크 윌리엄), 딜런 오브라이언(케일럽 할러웨이), 케이트 허드슨(펠리시아)",107분,피터 버그,8.810344827586206,232
451,134841,라이언,-,6.5,"써니 파와르(어린 사루), 데브 파텔(사루), 니콜 키드먼(수)",118분,가스 데이비스,9.318181818181818,22
452,94183,슈퍼 빼꼼: 스파이 대작전,2017,4.50,"김태균(빼꼼 목소리), 최정현(제시카/로라 목소리 )",77분,임아론,8.26056338028169,284
453,90922,사일런스,2016,7.00,"앤드류 가필드(로드리게스 신부), 리암 니슨(페레이라 신부), 아담 드라이버(가루프)",159분,마틴 스콜세지,8.89090909090909,110
454,125417,파도가 지나간 자리,2016,6.00,"마이클 패스벤더(톰), 알리시아 비칸데르(이자벨), 레이첼 와이즈(한나)",132분,데릭 시엔프랜스,9.20253164556962,79
455,156417,너와 100번째 사랑,The 100th love with you,4.67,"사카구치 켄타로(리쿠), 미와(아오이), 류세이 료",116분,츠키카와 쇼,8.440677966101696,59
456,160964,바다 탐험대 옥토넛 시즌4 : 더 파이널,2017,-,"하성용(바나클 목소리), 정재헌(콰지 목소리), 엄상현(페이소 목소리)",57분,다라 오코넬,8.26984126984127,63
457,125447,오두막,2016,4.00,"샘 워싱턴(맥 필립스), 옥타비아 스펜서(파파), 라다 미첼(낸 필립스)",132분,스튜어트 하젤딘,8.492537313432836,67
458,143490,파워레인져스: 더 비기닝,2017,6.50,"데이커 몽고메리(제이슨/레드 레인져), 나오미 스콧(킴벌리/핑크 레인져), RJ 사일러(빌리/블루 레인져)",124분,딘 이스라엘리트,8.221518987341772,158
459,149731,패트리어트 데이,2016,5.00,마크 월버그(토미 샌더스),133분,피터 버그,9.025316455696203,158
460,143099,더 서클,2017,3.67,"엠마 왓슨(메이), 톰 행크스(에이몬)",110분,제임스 폰솔트,-,-
461,156185,극장판 쿠로코의 농구 라스트 게임,Kuroko's Basketball,-,"오노 켄쇼, 오노 유우키, 사이토 치와",91분,타다 슌스케,9.663636363636364,110
462,158266,바다 탐험대 옥토넛 시즌4: 바다 괴물 대소동,2017,-,"하성용(바나클 목소리), 정재헌(콰지 목소리), 엄상현(페이소 목소리)",68분,다라 오코넬,8.287234042553191,188
463,160464,꼬마참새 리차드: 아프리카 원정대,2017,-,"김서영(리차드 목소리), 구민선(올가 목소리)",84분,"토비 젠켈, 레자 메마리",8.74074074074074,27
464,156465,밤의 해변에서 혼자,2016,7.63,김민희(영희),101분,홍상수,7.726495726495727,234
465,152309,나의 붉은 고래,Big Fish & Begonia,5.50,"계관림(춘 목소리), 소상경(추 목소리), 허위주(곤 목소리)",101분,"양선, 장춘",7.761904761904762,42
466,137956,맨체스터 바이 더 씨,2016,7.78,"케이시 애플렉(리), 미셸 윌리엄스(랜디), 카일 챈들러(조 챈들러)",137분,케네스 로너건,8.859649122807017,57
467,143435,옥자,2017,7.33,"틸다 스윈튼(루시/낸시 미란도), 폴 다노(제이), 안서현(미자)",120분,봉준호,8.766742338251987,5286
468,142632,미스 슬로운,2016,6.83,제시카 차스테인(엘리자베스 슬로운),132분,존 매든,9.2,5
469,136859,매기스 플랜,2015,6.86,"그레타 거윅(매기), 에단 호크(존), 줄리안 무어(조젯)",98분,레베카 밀러,7.911764705882353,102
470,146469,택시운전사,2017,6.09,"송강호(김만섭), 토마스 크레취만(위르겐 힌츠페터(피터)), 유해진(황태술)",137분,장훈,9.330724070450097,5110
471,85579,신과함께-죄와 벌,2017,5.92,"하정우(강림), 차태현(자홍), 주지훈(해원맥)",139분,김용화,8.795154185022026,9080
472,135874,스파이더맨: 홈커밍,2017,7.00,"톰 홀랜드(피터 파커/스파이더맨), 마이클 키튼(아드리안 툼즈/벌처)",133분,존 왓츠,8.94364680545585,2786
473,161242,범죄도시,2017,6.00,"마동석(마석도), 윤계상(장첸)",121분,강윤성,9.320817490494296,2104
474,146506,군함도,2017,6.17,"황정민(이강옥), 소지섭(최칠성), 송중기(박무영)",132분,류승완,7.542178323545115,3746
475,153652,청년경찰,2017,5.10,"박서준(기준), 강하늘(희열)",109분,김주환,9.095669036845507,1547
476,149747,킹스맨: 골든 서클,2017,5.00,"콜린 퍼스(해리 하트), 줄리안 무어(포피), 태런 에저튼(에그시)",141분,매튜 본,8.748452264581298,3069
477,134898,토르: 라그나로크,2017,6.13,"크리스 헴스워스(토르), 마크 러팔로(헐크), 톰 히들스턴(로키)",130분,타이카 와이티티,9.030628945522562,4277
478,152385,꾼,2017,4.40,"현빈(황지성), 유지태(박희수 검사), 배성우(고석동)",117분,장창원,8.346560846560847,1512
479,155665,강철비,2017,7.18,"정우성(엄철우), 곽도원(곽철우)",139분,양우석,8.811791383219955,2205
480,150637,남한산성,The Fortress,7.50,"이병헌(최명길), 김윤석(김상헌), 박해일(인조)",139분,황동혁,8.154387611450023,2131
481,132626,슈퍼배드 3,2017,5.00,"스티브 카렐(그루/드루 목소리), 크리스틴 위그(루시 와일드 목소리), 트레이 파커(발타자르 브래트 목소리)",90분,"카일 발다, 피에르 꼬팽",8.793984962406014,3325
482,161850,아이 캔 스피크,2017,7.25,"나문희(나옥분), 이제훈(박민재)",119분,김현석,9.257869249394673,826
483,146480,덩케르크,2017,8.55,"핀 화이트헤드(토미), 마크 라이런스(도슨), 톰 하디(파리어)",106분,크리스토퍼 놀란,8.561823802163833,1294
484,137890,살인자의 기억법,2016,5.78,"설경구(김병수), 김남길(민태주), 설현(은희)",118분,원신연,8.194319880418535,669
485,143394,혹성탈출: 종의 전쟁,2017,7.75,"앤디 서키스(시저), 우디 해럴슨(대령), 스티브 잔(배드 에이프)",140분,맷 리브스,8.210034013605442,1176
486,158191,1987,2017,8.08,"김윤석(박처장), 하정우(공안부장), 유해진(한병용)",129분,장준환,9.273395394414504,2041
487,152341,애나벨: 인형의 주인,2017,7.00,"스테파니 시그만(수녀 샬럿), 탈리타 베이트먼(재니스), 앨리시아 벨라 베일리",109분,데이비드 F. 샌드버그,7.72676282051282,1248
488,116866,저스티스 리그,2017,5.83,"벤 애플렉(브루스 웨인/배트맨), 갤 가돗(다이애나 프린스/원더 우먼), 제이슨 모모아(아서 커리/아쿠아맨)",120분,잭 스나이더,8.01030303030303,1650
489,152625,킬러의 보디가드,2017,5.60,"라이언 레이놀즈(마이클 브라이스), 사무엘 L. 잭슨(다리우스 킨케이드)",125분,패트릭 휴즈,8.909090909090908,77
490,160749,부라더,2017,5.80,"마동석(석봉), 이동휘(주봉), 이하늬(오로라)",102분,장유정,7.884267631103074,553
491,160399,기억의 밤,2017,5.67,"강하늘(진석), 김무열(유석)",109분,장항준,8.524390243902438,738
492,164932,해피 데스데이,-,-,"제시카 로테(트리 겔브먼), 이스라엘 브로우사드(카터 데이비스)",96분,크리스토퍼 랜던,8.4784,625
493,152170,브이아이피,2017,5.00,"장동건(박재혁), 김명민(채이도), 박희순(리대범)",128분,박훈정,6.778050778050778,1221
494,137696,장산범,2017,5.80,"염정아(희연), 박혁권(민호)",100분,허정,7.543103448275862,696
495,129095,지오스톰,2017,5.50,"제라드 버틀러(제이크), 짐 스터게스(맥스), 애비 코니쉬(사라)",109분,딘 데블린,8.150684931506849,657
496,125488,스타워즈: 라스트 제다이,2017,7.75,"데이지 리들리(레이), 마크 해밀(루크 스카이워커), 아담 드라이버(카일로 렌)",152분,라이언 존슨,7.827302631578948,608
497,154668,그것,-,6.6,"빌 스카스가드(페니 와이즈), 제이든 리버허(빌)",135분,안드레스 무시에티,7.609907120743034,323
498,154272,오리엔트 특급 살인,2017,5.88,"케네스 브래너(에르큘 포와로), 페넬로페 크루즈(필라 에스트라바도스), 윌렘 대포(게르하르트 하드만)",114분,케네스 브래너,8.071090047393366,422
499,143402,베이비 드라이버,2017,7.67,"안셀 엘고트(베이비), 케빈 스페이시(박사), 릴리 제임스(데보라)",113분,에드가 라이트,8.642105263157895,285
500,106360,위대한 쇼맨,2017,6.60,"휴 잭맨(P.T. 바넘), 잭 에프론(필립 칼라일), 미셸 윌리엄스(채러티 바넘)",104분,마이클 그레이시,9.330445544554456,808
501,169349,뽀로로 극장판 공룡섬 대모험,Dinosaur Island Adventure,-,"이선(뽀로로 목소리), 이미자(크롱 목소리), 함수정(에디 목소리)",79분,"김현호, 윤제완",9.276190476190477,945
502,152616,47 미터,-,4.0,"맨디 무어(리사), 클레어 홀트(케이트)",89분,조하네스 로버츠,7.569288389513108,267
503,159037,메리와 마녀의 꽃,Mary and the Witch's Flower,5.83,"스기사키 하나(메리 목소리), 카미키 류노스케(피터 목소리)",103분,요네바야시 히로마사,8.01736111111111,288
504,137970,발레리안: 천 개 행성의 도시,2017,5.56,"데인 드한(발레리안), 카라 델레바인(로렐린)",137분,뤽 베송,8.035911602209945,362
505,152396,카3: 새로운 도전,2017,5.50,"오웬 윌슨(라이트닝 맥퀸 목소리), 크리스텔라 알론조(크루즈 라미레즈 목소리), 아미 해머(잭슨 스톰 목소리)",109분,브라이언 피,8.725,360
506,153642,침묵,2017,6.09,"최민식(임태산), 박신혜(최희정), 류준열(김동명)",125분,정지우,8.224669603524228,454
