,N_movie_code,title,comeout_date,expert_rating,starring_actors,running_times,directors
555,154262,위시 어폰,2017,3.50,"조이 킹(클레어), 이기홍(라이언 후이), 라이언 필립(조나단)",90분,존 R. 레오네티
556,168508,극장판 숲의 요정 페어리루 ~크리스마스의 기적: 마법의 날개~,2017,-,"조경이(리프 목소리), 이재현(해바라기 목소리), 이지현(로즈 목소리)",65분,고로 사쿠라
557,125418,튤립 피버,2017,5.33,"알리시아 비칸데르(소피아), 데인 드한(얀), 크리스토프 왈츠(코르넬리스)",105분,저스틴 채드윅
558,154267,매혹당한 사람들,2017,7.00,"니콜 키드먼(미스 마사), 커스틴 던스트(에드위나), 엘르 패닝(알리시아)",94분,소피아 코폴라
559,149757,윈드 리버,2016,7.33,"제레미 레너(코리 램버트), 엘리자베스 올슨(제인 밴너)",111분,테일러 쉐리던
560,70627,잃어버린 도시 Z,2016,6.83,"찰리 허냄(퍼시 포셋), 로버트 패틴슨(헨리 코스틴), 시에나 밀러(니나 포셋)",141분,제임스 그레이
561,152650,마더!,2017,7.25,"제니퍼 로렌스(마더), 하비에르 바르뎀(그)",121분,대런 아로노프스키
562,142634,내가 죽기 전에 가장 듣고 싶은 말,2017,5.33,"셜리 맥클레인(해리엇), 아만다 사이프리드(앤), 앤쥴 리 딕슨(브렌다)",108분,마크 펠링톤
563,136315,어벤져스: 인피니티 워,2018,7.09,"로버트 다우니 주니어(토니 스타크 / 아이언맨), 조슈 브롤린(타노스), 크리스 헴스워스(토르)",149분,"안소니 루소, 조 루소"
564,154285,쥬라기 월드: 폴른 킹덤,2018,6.40,"크리스 프랫(오웬 그래디), 브라이스 달라스 하워드(클레어 디어링)",127분,후안 안토니오 바요나
565,184318,블랙 위도우,2020,-,"스칼렛 요한슨(나타샤 로마노프 / 블랙 위도우), 데이빗 하버(알렉세이 쇼스타코프/레드 가디언), 플로렌스 퓨(옐레나 벨로바)",2020 개봉,케이트 쇼트랜드
566,158178,독전,2018,5.29,"조진웅(원호), 류준열(락), 김주혁(진하림)",123분,이해영
567,149236,데드풀 2,2018,5.86,"라이언 레이놀즈(웨이드 윌슨 / 데드풀), 조슈 브롤린(네이던 서머스 / 케이블), 재지 비츠(도미노)",117분,데이빗 레이치
568,151728,코코,2017,8.00,"안소니 곤잘레스 (미구엘 목소리), 가엘 가르시아 베르날(헥터 목소리), 벤자민 브랫(에르네스토 델라 크루즈 목소리)",104분,리 언크리치
569,158180,그것만이 내 세상,2017,5.20,"이병헌(김조하), 윤여정(주인숙), 박정민(오진태)",120분,최성현
570,172454,곤지암,2017,6.33,"위하준(하준), 박지현(지현), 오아연(아연)",94분,정범식
571,159892,탐정: 리턴즈,2018,6.00,"권상우(강대만), 성동일(노태수), 이광수(여치형)",116분,이언희
572,168298,지금 만나러 갑니다,2017,5.50,"소지섭(우진), 손예진(수아)",131분,이장훈
573,165748,조선명탐정: 흡혈괴마의 비밀,2017,5.17,"김명민(김민), 오달수(서필), 김지원(여주)",120분,김석윤
574,149248,메이즈 러너: 데스 큐어,2017,5.00,"딜런 오브라이언(토마스), 토마스 생스터(뉴트), 카야 스코델라리오(트리사)",143분,웨스 볼
575,136898,레디 플레이어 원,2018,8.36,"마크 라이런스(제임스 도노반 할리데이 / 아노락), 사이먼 페그(오르젠 모로우 / Og), 올리비아 쿡(사만다 에벨린 쿡 / 아르테미스)",140분,스티븐 스필버그
576,152656,쥬만지: 새로운 세계,2017,5.33,"드웨인 존슨(닥터 브레이브스톤/스펜서), 잭 블랙(셸리 오베론/베서니), 케빈 하트(무스 핀바/프리지)",118분,제이크 캐스단
577,154449,리틀 포레스트,2018,6.36,"김태리(혜원), 류준열(재하), 문소리(혜원 엄마)",103분,임순례
578,158112,골든슬럼버,2017,5.00,"강동원(김건우/실리콘), 김의성(민씨), 한효주(전선영)",108분,노동석
579,162249,램페이지,2018,4.80,"드웨인 존슨(데이비스 오코예), 제프리 딘 모건(러셀 요원), 나오미 해리스(케이트 칼드웰 의사)",107분,브래드 페이튼
580,141206,궁합,2018,4.00,"심은경(송화옹주), 이승기(서도윤)",110분,홍창표
581,165026,사라진 밤,2018,4.67,"김상경(중식), 김강우(진한), 김희애(설희)",101분,이창희
582,153675,오션스8,2018,5.80,"산드라 블록(데비 오션), 케이트 블란쳇(루), 앤 해서웨이(다프네 클루거)",110분,게리 로스
583,142739,바람 바람 바람,2017,4.60,"이성민(석근), 신하균(봉수), 송지효(미영)",100분,이병헌
584,169347,챔피언,2018,5.43,"마동석(마크), 권율(진기), 한예리(수진)",108분,김용완
585,125494,퍼시픽 림: 업라이징,2018,5.60,"존 보예가(제이크), 스콧 이스트우드(네이트)",111분,스티븐 S. 드나이트
586,153651,염력,Psychokinesis,6.00,"류승룡(신석헌), 심은경(신루미)",101분,연상호
587,118955,월요일이 사라졌다,2017,5.25,"누미 라파스(카렌 셋맨), 윌렘 대포(테렌스 셋맨), 글렌 클로즈(니콜렛 케이먼)",123분,토미 위르콜라
588,159877,레슬러,2017,4.33,"유해진(귀보), 김민재(성웅), 이성경(가영)",110분,김대웅
589,175322,마녀,2018,5.63,"김다미(자윤), 조민수(닥터 백), 박희순(미스터 최)",125분,박훈정
590,158647,인시디어스4: 라스트 키,2017,5.33,"린 샤예(엘리스 레이니어), 스펜서 로크(멜리사 레이니어), 조쉬 스튜어트(제럴드 레이니어)",103분,애덤 로비텔
591,173653,"그날, 바다",2018,6.40,정우성(내레이션),110분,김지영
592,158601,툼레이더,2018,5.00,알리시아 비칸데르(라라 크로포트),118분,로아 우타우
593,160491,페르디난드,2017,6.33,존 시나(페르디난드 목소리),108분,카를로스 살다나
594,85578,7년의 밤,2018,5.50,"장동건(오영제), 류승룡(최현수), 송새벽(안승환)",123분,추창민
595,155263,버닝,2018,7.69,"유아인(종수), 스티븐 연(벤), 전종서(해미)",148분,이창동
596,189368,콰이어트 플레이스 2,2020,-,"에밀리 블런트, 킬리언 머피, 노아 주프",97분,존 크래신스키
597,158626,셰이프 오브 워터: 사랑의 모양,The Shape of Water,8.18,"샐리 호킨스(엘라이자 에스포지토), 마이클 섀넌(리차드 스트릭랜드), 리차드 젠킨스(자일스)",123분,기예르모 델 토로
598,159805,흥부: 글로 세상을 바꾼 자,2017,4.57,"정우(흥부), 김주혁(조혁), 정진영(조항리)",105분,조근현
599,154226,피터 래빗,2018,5.50,"제임스 코든(피터 래빗 목소리), 도널 글리슨(제레미 피셔 / 토마스 맥그리거), 로즈 번(비 / 제미마 퍼들덕)",95분,윌 글럭
600,146489,패딩턴 2,2017,7.67,"벤 위쇼(패딩턴 목소리), 휴 그랜트(피닉스 뷰캐넌), 샐리 호킨스(매리 브라운)",104분,폴 킹
601,164183,트루스 오어 데어,2018,3.50,"루시 헤일(올리비아), 타일러 포시(루카스), 바이올렛 빈(마키)",100분,제프 와드로
602,154667,덕구,2017,5.50,"이순재(덕구할배), 정지훈(덕구)",91분,방수인
603,152249,커뮤터,2017,5.57,"리암 니슨(마이클 맥콜리), 베라 파미가(조안나)",104분,자움 콜렛 세라
604,66725,명탐정 코난 : 감벽의 관,Detective Conan: Jolly Roger in ...,5.00,"김선혜(코난 한국어 목소리), 강수진(남도일 한국어 목소리), 이현진(유미란 한국어 목소리)",107분,야마모토 야스이치로
605,168017,아이 필 프리티,2018,4.00,"에이미 슈머(르네 베넷), 미셸 윌리엄스(에이버리 클레어)",110분,"에비 콘, 마크 실버스테인"
606,153620,치즈인더트랩,2017,4.00,"박해진(유정), 오연서(홍설), 박기웅(백인호)",116분,김제영
607,168037,12 솔져스,2018,5.00,"크리스 헴스워스(미치 넬슨), 마이클 섀넌(할 스펜서), 마이클 페나(샘 딜러)",130분,니콜라이 퓰시
608,149504,1급기밀,2016,5.86,"김상경(대익), 김옥빈(정숙), 최무성(현석)",101분,홍기선
609,154598,50가지 그림자: 해방,2018,2.67,"다코타 존슨(아나스타샤 스틸), 제이미 도넌(크리스찬 그레이)",105분,제임스 폴리
610,158631,허리케인 하이스트,2017,3.50,"토비 켑벨(윌), 매기 그레이스(케이시), 라이언 콴튼(브리즈)",103분,롭 코헨
611,144693,한 솔로: 스타워즈 스토리,2018,7.29,"엘든 이렌리치(한 솔로), 에밀리아 클라크(키라), 우디 해럴슨(토비아스 베킷)",135분,론 하워드
612,158885,콜 미 바이 유어 네임,2017,7.80,"티모시 샬라메(엘리오), 아미 해머(올리버)",132분,루카 구아다니노
613,172967,나미야 잡화점의 기적: 또 하나의 이야기,Namiya,-,"왕준개(샤오뽀어), 동자건(아지에), 디리러바(통통)",110분,한 지에
614,68291,극장판 포켓몬스터DP - 디아루가 VS 펄기아 VS 다크라이,201...,6.00,"임채헌(다크라이 한국어 목소리), 이선호(지우 한국어 목소리), 정미숙(빛나 한국어 목소리)",90분,유야마 쿠니히코
615,172420,유전,2017,7.13,"토니 콜렛(애니 그레이엄), 밀리 샤피로(찰리 그레이엄), 가브리엘 번(스티브 그레이엄)",127분,아리 에스터
616,167787,허스토리,2017,6.67,"김희애(문정숙 사장), 김해숙(배정길 할머니)",121분,민규동
617,143416,미드나잇 선,2018,5.25,"벨라 손(케이티), 패트릭 슈왈제네거(찰리)",92분,스콧 스피어
618,142272,다운사이징,2017,6.13,"맷 데이먼(폴 사프라넥), 크리스토프 왈츠(두샨 미르코비치), 홍 차우(녹 란 트란)",135분,알렉산더 페인
619,158555,나를 기억해,2017,3.67,"이유영(한서린), 김희원(오국철)",102분,이한욱
620,159848,더 포스트,2017,7.63,"메릴 스트립(캐서린 그레이엄), 톰 행크스(벤 브래들리)",116분,스티븐 스필버그
621,152680,시카리오: 데이 오브 솔다도,2018,6.43,"조슈 브롤린(맷 그레이버), 베니시오 델 토로(알레한드로 길릭), 이사벨라 모너(이사벨라 레예스)",122분,스테파노 솔리마
622,154251,얼리맨,2018,6.00,"에디 레드메인(더그 목소리), 톰 히들스턴(누스 목소리), 메이지 윌리암스(구나 목소리)",89분,닉 파크
623,179841,"안녕, 나의 소녀 시절이여",My Girlhood,5.00,쏘남 왕모 스칼닷(본인),80분,김한석
624,157243,당갈,2016,7.00,"아미르 칸(마하비르 싱 포갓), 파티마 사나 셰이크(기타), 산야 말호트라(바비타)",161분,니테쉬 티와리
625,151744,레드 스패로,2018,5.33,"제니퍼 로렌스(도미니카 예고로바), 조엘 에저튼(네이트 내쉬), 마티아스 쇼에나에츠(반야 예고로브)",140분,프란시스 로렌스
626,172005,게이트,2017,3.00,"정려원(소은), 임창정(규철), 정상훈(민욱)",92분,신재호
627,171440,미니특공대X,2018,-,"엄상현(볼트 목소리), 전태열(새미 목소리), 이소영(루시 목소리)",68분,이영준
628,158611,레이디 버드,2018,7.82,시얼샤 로넌(크리스틴 '레이디 버드' 맥퍼슨),94분,그레타 거윅
629,158610,쓰리 빌보드,Missouri,8.20,"프란시스 맥도맨드(밀드레드), 우디 해럴슨(윌러비), 샘 록웰(딕슨)",115분,마틴 맥도나
630,172009,마야2,2017,6.00,"김서영(마야 목소리), 김명준(윌리 목소리), 김소희(바이올렛, 여왕 목소리)",84분,"노엘 클리어리, 세르지오 델피노"
631,173466,커다랗고 커다랗고 커다란 배,The Incredible Story of the G...,6.50,"이소은(세바스찬 목소리), 이제인(미쵸 목소리), 윤세웅(JB 목소리)",77분,"필립 아이슈타인 립스키, 요르겐 레르담"
632,168405,여중생A,2018,6.00,"김환희(미래 / 게임세계-다크), 수호(재희)",114분,이경섭
633,164719,플로리다 프로젝트,2017,8.50,"윌렘 대포(바비), 브루클린 프린스(무니), 브리아 비나이트(핼리)",111분,션 베이커
634,163842,올 더 머니,2017,7.00,"미셸 윌리엄스(게일 해리스), 크리스토퍼 플러머(J. 폴 게티), 마크 월버그(플래처 체이스)",132분,리들리 스콧
635,173004,레오나르도 다 빈치,2018,-,김명준(레오 목소리),82분,세르지오 맨피오
636,165561,번개맨과 신비의 섬,2017,4.00,"서홍석(번개맨), 홍민아(번개걸), 유수호(마리오)",70분,김지열
637,159311,소공녀,2017,6.75,"이솜(미소), 안재홍(한솔)",106분,전고운
638,171401,매직빈,To Fu,5.00,"황창영(빈 목소리), 민아(향 목소리), 장병관(류안 목소리)",72분,조이 주
639,171401,매직빈,To Fu,5.00,"황창영(빈 목소리), 민아(향 목소리), 장병관(류안 목소리)",72분,조이 주
640,164684,"부르고뉴, 와인에서 찾은 인생",Back to Burgundy,6.50,"피오 마르마이(장), 아나 지라르도(줄리엣), 프랑수아 시빌(제레미)",113분,세드릭 클라피쉬
641,172006,젝스키스 에이틴,2017,-,[국내] 전체 관람가,100분,"은지원, 이재진, 장수원"
642,157974,살인소설,2017,5.00,"지현우(김순태), 오만석(이경석), 이나라(이지영)",103분,김진묵
643,167100,데자뷰,2018,-,"이천희(차인태), 남규리(신지민), 이규한(선우진)",87분,고경민
644,151752,온리 더 브레이브,2017,6.50,"조슈 브롤린(에릭 마쉬), 마일즈 텔러(브렌든 맥도너), 제프 브리지스(두에인 스타인브링크)",133분,조셉 코신스키
645,151254,비밥바룰라,2017,5.00,"박인환(영환), 신구(순호), 임현식(현식)",97분,이성재
646,147388,"스탠바이, 웬디",2017,6.43,"다코타 패닝(웬디), 토니 콜렛(스코티)",93분,벤 르윈
647,165791,더 포리너,2017,5.67,"성룡(콴), 피어스 브로스넌(리암 헤네시)",114분,마틴 캠벨
648,171403,정글번치: 최강 악당의 등장,2017,-,"최원형(모리스 목소리), 김민진(미구엘 목소리), 박재현(토니 목소리)",97분,데이빗 알루
649,150687,다키스트 아워,2017,6.38,"게리 올드만(윈스턴 처칠), 크리스틴 스콧 토마스(클레멘타인 처칠), 릴리 제임스(엘리자베스 레이튼)",125분,조 라이트
650,171767,반딧불이 딘딘,2017,6.00,"방지원, 조연우, 신정훈",85분,등위봉
651,169240,아일라,2017,5.25,"김설(아일라), 이스마일 하지오글루(슐레이만)",123분,잔 울카이
652,174804,벅스 프렌즈,2018,-,"김소희, 윤세웅, 석승훈",75분,딩 스
653,144975,패터슨,2016,8.20,"아담 드라이버(패터슨), 골쉬프테 파라하니(로라)",118분,짐 자무쉬
654,140235,스파키,2016,4.00,"제이스 노먼(스파키 목소리), 제시카 비엘(빅스 목소리), 수잔 서랜든(바내니 목소리)",91분,아론 우들리
655,167697,신과함께-인과 연,2017,6.31,"하정우(강림), 주지훈(해원맥), 김향기(덕춘)",141분,김용화
656,156464,보헤미안 랩소디,2018,6.14,"라미 말렉(프레디 머큐리), 루시 보인턴(메리 오스틴), 귈림 리(브라이언 메이)",134분,브라이언 싱어
657,154222,미션 임파서블: 폴아웃,2018,7.56,"톰 크루즈(에단 헌트), 헨리 카빌(어거스트 워커), 사이먼 페그(벤지 던)",147분,크리스토퍼 맥쿼리
658,144330,앤트맨과 와스프,2018,6.13,"폴 러드(스캇 랭 / 앤트맨), 에반젤린 릴리(호프 반 다인 / 와스프), 마이클 더글라스(행크 핌 박사)",118분,페이튼 리드
659,163533,안시성,THE GREAT BATTLE,6.22,"조인성(양만춘), 남주혁(사물), 박성웅(이세민)",135분,김광식
660,167638,완벽한 타인,2018,6.13,"유해진(태수), 조진웅(석호), 이서진(준모)",115분,이재규
661,153687,공작,2018,6.93,"황정민(흑금성(박석영)), 이성민(리명운), 조진웅(최학성)",137분,윤종빈
662,119428,베놈,2018,4.60,"톰 하디(에디 브록 / 베놈), 미셸 윌리엄스(앤 웨잉)",107분,루벤 플레셔
663,167105,암수살인,Dark Figure of Crime,8.14,"김윤석(김형민), 주지훈(강태오)",110분,김태균
664,164192,국가부도의 날,2018,6.50,"김혜수(한시현), 유아인(윤정학), 허준호(갑수)",114분,최국희
665,151153,아쿠아맨,2018,6.83,"제이슨 모모아(아서 커리 / 아쿠아맨), 앰버 허드(메라), 니콜 키드먼(아틀라나 여왕)",143분,제임스 완
666,136990,인크레더블 2,2018,7.33,"크레이그 T. 넬슨(밥 파 / Mr. 인크레더블 목소리), 사무엘 L. 잭슨(루이스 베스트 / 프로존 목소리), 홀리 헌터(헬렌 파 / 일라스티걸 목소리)",125분,브래드 버드
667,193214,서치 아웃,2019,-,"이시언, 김성철, 허가윤",92분,곽정
668,140652,너의 결혼식,2018,6.57,"박보영(환승희), 김영광(황우연)",110분,이석근
669,169015,목격자,2017,5.25,"이성민(상훈), 김상호(재엽), 진경(수진)",111분,조규장
670,154255,신비한 동물들과 그린델왈드의 범죄,2018,5.33,"에디 레드메인(뉴트 스캐맨더), 조니 뎁(겔러트 그린델왈드), 캐서린 워터스턴(티나 골드스틴)",134분,데이빗 예이츠
671,164115,맘마미아!2,2018,6.20,"아만다 사이프리드(소피), 릴리 제임스(젊은 도나), 메릴 스트립(도나)",114분,올 파커
672,162981,명당,FENGSHUI,5.80,"조승우(박재상), 지성(흥선대원군), 김성균(김병기)",2018 .09.19 개봉,박희곤
673,164106,협상,2018,5.43,"손예진(하채윤), 현빈(민태구)",114분,이종석
674,157297,마약왕,2017,5.14,"송강호(이두삼), 조정석(김인구), 배두나(김정아)",139분,우민호
675,160487,창궐,2018,5.20,"현빈(이청), 장동건(김자준)",121분,김성훈
676,174835,성난황소,2018,4.67,"마동석(강동철), 송지효(지수)",115분,김민호
677,171755,도어락,2018,6.11,"공효진(조경민), 김예원(오효주), 김성오(이형사)",102분,이권
678,164101,스윙키즈,2018,6.38,"디오(로기수), 자레드 그라임스(잭슨), 박혜수(양판래)",133분,강형철
679,166092,PMC: 더 벙커,2018,6.90,"하정우(에이헵), 이선균(윤지의)",124분,김병우
680,164139,범블비,2018,6.78,"헤일리 스테인펠드(찰리 왓슨), 존 시나(번스 요원)",114분,트래비스 나이트
681,169643,몬스터 호텔 3,2018,5.00,"아담 샌들러(드락 목소리), 셀레나 고메즈(마비스 목소리)",97분,젠디 타타코브스키
682,168049,더 넌,2018,4.50,"타이사 파미가(아이린 수녀), 데미안 비쉬어(버크 신부), 보니 아론스(악마 수녀)",96분,코린 하디
683,160375,스카이스크래퍼,2018,4.25,"드웨인 존슨(윌 소여), 니브 캠벨(사라 소여)",102분,로슨 마샬 터버
684,109906,인랑,ILLANG : THE WOLF BRIGADE,5.73,"강동원(임중경), 한효주(이윤희), 정우성(장진태)",138분,김지운
685,175727,극장판 헬로카봇 : 백악기 시대,2018,6.00,"이지현(차탄 목소리), 김용준(아빠 / 스톰 목소리), 양정화(장군 / 엄마 / M라인 목소리)",84분,"최신규, 김진철"
686,172010,상류사회,2018,4.40,"박해일(장태준), 수애(오수연)",120분,변혁
687,132996,물괴,2018,4.50,"김명민(윤겸), 김인권(성한 / 물괴 목소리), 혜리(명)",105분,허종호
688,155356,미쓰백,2018,6.11,"한지민(백상아), 김시아(김지은), 이희준(장섭)",98분,이지원
689,174805,신비아파트: 금빛 도깨비와 비밀의 동굴,2018,6.00,"조현정(신비 목소리), 김영은(하리 목소리), 김채하(두리 목소리)",68분,김병갑
690,168058,퍼스트맨,2018,7.44,"라이언 고슬링(닐 암스트롱), 클레어 포이(자넷 암스트롱)",141분,데이미언 셔젤
691,171725,스파이더맨: 뉴 유니버스,2018,8.25,"샤메익 무어(마일스 모랄레스/스파이더맨 목소리), 헤일리 스테인펠드(스파이더 그웬 목소리), 니콜라스 케이지(스파이더맨 누아르 목소리)",117분,"밥 퍼시케티, 피터 램지, 로드니 로스맨"
692,152661,메가로돈,2018,4.40,"제이슨 스타뎀(조나스 테일러), 레인 윌슨(잭 모리스)",113분,존 터틀타웁
693,158622,호두까기 인형과 4개의 왕국,2018,5.00,"키이라 나이틀리(슈가 플럼), 매켄지 포이(클라라), 헬렌 미렌(마더 진저)",99분,"라세 할스트롬, 조 존스톤"
694,168023,곰돌이 푸 다시 만나 행복해,2018,6.33,"이완 맥그리거(크리스토퍼 로빈), 헤일리 앳웰(에블린 로빈), 마크 게티스(자일스 윈슬로우)",104분,마크 포스터
695,150688,그린치,2018,5.00,"베네딕트 컴버배치(그린치 목소리), 퍼렐 윌리엄스(내레이션)",89분,"스콧 모지어, 야로우 체니"
696,168050,스타 이즈 본,2018,7.43,"브래들리 쿠퍼(잭슨), 레이디 가가(앨리)",135분,브래들리 쿠퍼
697,164151,변산,2017,6.50,"박정민(학수), 김고은(선미)",123분,이준익
698,166610,동네사람들,2018,4.00,"마동석(역기철), 김새론(강유진)",99분,임진순
699,152156,원더풀 고스트,2018,4.83,"마동석(장수), 김영광(태진), 이유영(현지)",97분,조원희
700,173019,명탐정 코난 : 제로의 집행인,Detective Conan: Zero the Enforcer,6.00,"타카야마 미나미(에도가와 코난 일본어 목소리), 야마자키 와카나(모리 란 일본어 목소리), 코야마 리키야(모리 코고로 일본어 목소리)",110분,타치카와 유즈루
701,180379,점박이 한반도의 공룡2 : 새로운 낙원,2018,7.00,"박희순(점박이 목소리), 라미란(송곳니 목소리), 김성균(싸이 목소리)",94분,한상호
702,176354,번 더 스테이지: 더 무비,2018,6.00,"RM(본인), 진(본인), 슈가(본인)",2018 .11.15 개봉,박준수
703,144266,후드,2018,4.75,"태런 에저튼(로빈 후드), 제이미 폭스(리틀 존), 벤 멘델슨(노팅엄 주 장관)",116분,오토 바서스트
704,172975,극장판 짱구는 못말려: 아뵤! 쿵후 보이즈 ~라면 대란~,Crayon Shin-chan Bu...,-,"박영남(짱구 목소리), 강희선(짱구 엄마/맹구 목소리), 김환진(짱구 아빠 목소리)",104분,타카하시 와타루
705,156496,모털 엔진,2018,5.50,"헤라 힐마(헤스터 쇼), 로버트 시한(톰 내츠워디), 휴고 위빙(테데우스 발렌타인)",128분,크리스찬 리버스
706,173692,바울,Apostle Of Christ,5.00,"제임스 폴크너(바울), 제임스 카비젤(누가)",107분,앤드류 하얏트
707,167602,나를 차버린 스파이,2018,5.80,"밀라 쿠니스(오드리), 케이트 맥키넌(모건)",117분,수잔나 포겔
708,172003,속닥속닥,2018,3.50,"소주연(여은하), 김민규(강민우)",91분,최상훈
709,164155,벽 속에 숨은 마법시계,2018,4.67,"잭 블랙(조나단), 케이트 블란쳇(플로렌스), 오웬 바카로(루이스)",105분,일라이 로스
710,174626,업그레이드,2018,6.67,로건 마샬 그린(그레이 트레이스),100분,리 워넬
711,180384,런닝맨 : 풀룰루의 역습,2018,6.00,"김서영(리우 목소리), 권창욱(쿠가 목소리), 엄상현(롱키 목소리)",67분,윤준상
712,172118,극장판 도라에몽: 진구의 보물섬,Doraemon the Movie: Nobita's Treasure Island,6.00,"윤아영(도라에몽 한국어 목소리), 김정아(진구 한국어 목소리), 조현정(이슬이 한국어 목소리)",108분,이마이 카즈아키
713,127335,더 프레데터,2018,4.00,"보이드 홀브룩(퀸 맥케나), 올리비아 문(케이시 브래킷), 트래반트 로즈(네브래스카 윌리엄스)",108분,셰인 블랙
714,172174,어느 가족,Shoplifters,8.13,"릴리 프랭키(오사무 시바타), 안도 사쿠라(노부요 시바타), 마츠오카 마유(아키 시바타)",121분,고레에다 히로카즈
715,172187,극장판 포켓몬스터 모두의 이야기,Pokemon the Movie: The Power of Us,7.00,"마츠모토 리카(사토시 목소리), 오오타니 이쿠에(피카츄 목소리)",98분,야지마 테츠오
716,170496,극장판 요괴워치 섀도사이드: 도깨비왕의 부활,Yo-Kai Watch 4,-,"여민정(윤단아 목소리), 한채언(천유성 목소리), 김지율(서도영 목소리)",103분,우시로 신지
717,168047,크레이지 리치 아시안,2018,6.50,"콘스탄스 우(레이첼 추), 헨리 골딩(닉 영), 양자경(엘레노어 영)",120분,존 추
718,158178,독전,2018,5.29,"조진웅(원호), 류준열(락), 김주혁(진하림)",123분,이해영
719,171452,부탁 하나만 들어줘,2018,6.83,"블레이크 라이블리(에밀리), 안나 켄드릭(스테파니)",117분,폴 페이그
720,170879,할로윈,2018,7.43,"제이미 리 커티스(로리 스트로드), 주디 그리어(캐런)",106분,데이빗 고든 그린
721,175365,빅샤크: 매직체인지,2015,4.00,"이제인(메이 목소리), 장병관(빅샤크 목소리), 김사라(보보 목소리)",74분,헤 질리
722,144906,베일리 어게인,2017,5.40,"조시 게드(베일리/ 엘리/ 티노/ 버디 목소리), 데니스 퀘이드(이든), K.J. 아파(십대 이든)",100분,라세 할스트롬
723,178214,루이스,2018,6.00,"캘럼 말로니(루이스 목소리), 더모트 마제니스(아민 / 와보 목소리), 폴 타이랙(내그 / 미스터 윈터 / 빌 목소리)",85분,"울프강 라우엔슈타인, 크리스토프 라우엔슈타인"
724,158620,셜록 놈즈,2018,4.50,"조니 뎁(셜록 놈즈 목소리), 에밀리 블런트(줄리엣 목소리), 제임스 맥어보이(노미오 목소리)",86분,존 스티븐슨
725,172344,신은 죽지 않았다 3: 어둠 속의 빛,2018,5.00,"데이빗 A.R. 화이트(데이빗 힐), 존 코베트(피어스 힐), 쉐인 하퍼(조쉬 휘튼)",105분,마이클 메이슨
726,179139,출국,2018,4.00,이범수(오영민),105분,노규엽
727,168030,호텔 아르테미스,2018,5.00,"조디 포스터(진 토마스), 데이브 바티스타(에버레스트), 소피아 부텔라(니스)",94분,드류 피어스
728,171499,마일 22,2018,4.00,"마크 월버그(실바), 로렌 코핸(앨리스), 이코 우웨이스(리 누르)",95분,피터 버그
729,171750,여곡성,2018,3.75,"서영희(신씨부인), 손나은(옥분), 이태리(해천비)",94분,유영선
730,152694,킬링 디어,2017,7.14,"콜린 파렐(스티븐 머피), 니콜 키드먼(안나 머피), 배리 케오간(마틴)",121분,요르고스 란티모스
731,169642,엘리엇과 산타 썰매단,2018,5.50,"최원형(엘리엇 한국어 목소리), 장경희(헤이즐 한국어 목소리), 조쉬 허처슨(엘리엇 목소리)",90분,제니퍼 웨스트콧
732,172768,어드리프트:우리가 함께한 바다,2018,6.50,"쉐일린 우들리(태미), 샘 클라플린(리처드)",97분,발타자르 코루마쿠르
733,92125,헌터 킬러,2018,5.00,"제라드 버틀러(캡틴 조 글래스), 게리 올드만(찰스 도네건)",121분,도노반 마시
734,179683,번개맨의 비밀,2018,-,"서홍석(번개맨), 김혜원(번개걸/제나), 유수호(마리오/소방서장)",69분,강유선
735,178434,폴란드로 간 아이들,2018,6.20,"이송(본인), 추상미(본인)",79분,추상미
736,172194,나츠메 우인장: 세상과 연을 맺다,Natsume Yujin-cho the Movie: Ephemeral Bo...,-,"카미야 히로시(나츠메 타카시), 이노우에 카즈히코(야옹 선생/마다라), 코바야시 사나에(나츠메 레이코)",104분,"오오모리 타카히로, 이토 히데키"
737,178426,에그엔젤 코코밍: 두근두근 핼러윈 파티,2018,-,[국내] 전체 관람가,68분,닛타 노리오
738,177335,타샤 튜더,2017,6.00,타샤 튜더(본인),104분,마츠타니 미츠에
739,177379,플로이,2018,5.00,하하(플로이 아빠 목소리),83분,아르니 올라푸르 아스게이르손
740,178402,다이노 어드벤처2: 육해공 공룡 대백과,2018,-,[국내] 전체 관람가,71분,마이크 데블린
741,178445,극장판 뽀잉: 슈퍼 변신의 비밀,2018,7.00,"전태열(뽀잉 목소리), 엄상현(하이에나 박사 목소리), 홍소영(몽바 목소리)",72분,정미화
742,174807,배반의 장미,2018,3.00,"김인권(안병남), 정상훈(육심선), 손담비(이미지)",99분,박진영
743,172113,이별의 아침에 약속의 꽃을 장식하자,Maquia: When the Promised Flower Blooms,6.60,"이와미 마나카(마키아 목소리), 이리노 미유(아리엘 목소리), 카야노 아이(레일리야 목소리)",115분,오카다 마리
744,154653,툴리,2018,7.60,"샤를리즈 테론(마를로), 맥켄지 데이비스(툴리)",95분,제이슨 라이트맨
745,170859,"오늘 밤, 로맨스 극장에서",Color Me True,5.40,"아야세 하루카(미유키), 사카구치 켄타로(켄지)",109분,타케우치 히데키
746,177381,펭귄 하이웨이,Penguin Highway,5.67,"아오이 유우, 키타 카나, 쿠기미야 리에",118분,이시다 히로야스
747,167651,극한직업,2018,6.80,"류승룡(고반장), 이하늬(장형사), 진선규(마형사)",111분,이병헌
