,aud_nationwide,log_aud
361,11202637,16.231659754980733
362,100523,11.518141836019185
363,49682,10.813397973445996
364,318977,12.672874278854149
365,2524086,14.74138957496293
366,203775,12.224771722962657
367,55355,10.921522268293566
368,58645,10.979257598955606
369,7257973,15.797611146715166
370,821419,13.61878861147642
371,277319,12.532923747107333
372,5398994,15.501723197882896
373,357902,12.788014484891619
374,1157156,13.961475828547544
375,770801,13.555185512874905
376,313164,12.654482293963651
377,2949944,14.897296745084974
378,255180,12.449724457475734
379,1114941,13.924312046678113
380,49558,10.810898979803689
381,184469,12.125236706665278
382,177483,12.086630108663035
383,144827,11.883295205639884
384,170878,12.048705130565622
385,150215,11.919822880170019
386,92043,11.430011138142232
387,97017,11.482641499861636
388,3417629,15.044457593758848
389,3045449,14.929158903099744
390,257716,12.459613482411969
391,662874,13.404340205858244
392,57509,10.959696736276323
393,154966,11.950961017000882
394,1100120,13.91092982272771
395,267785,12.497939698721266
396,13369087,16.408455659536276
397,151708,11.929712899608639
398,8677032,15.976190092679394
399,345521,12.752808701818864
400,1028384,13.843499196104261
401,1712142,14.353255776169402
402,114536,11.648644463040164
403,855980,13.660002290364943
404,65887,11.095696432441821
405,1821000,14.414896358709745
406,476665,13.074569217058372
407,611097,13.32301098169079
408,224657,12.322330073594427
409,305504,12.62971815079776
410,1305145,14.08182470367766
411,102170,11.53439337158547
412,3747952,15.136720115428131
413,5129409,15.45050100583202
414,103852,11.550722087664795
415,258478,12.462565862925889
416,2420729,14.699579292438731
417,108730,11.596623023991794
418,55892,10.931176536200338
419,134029,11.805811473428518
420,55784,10.929242368900846
421,51065,10.8408546100122
422,87426,11.37854800024191
423,148512,11.908421042040903
424,305582,12.629973434016238
425,169855,12.04270041089463
426,1399771,14.151819209777651
427,79446,11.282832824567812
428,44141,10.69514433474214
429,248320,12.422473515976991
430,276379,12.529528391144114
431,53233,10.882433783774625
432,82210,11.317032228146179
433,112121,11.627333924254291
434,518886,13.159439484841542
435,137775,11.833377198751435
436,387342,12.867063302690708
437,45166,10.71809987037725
438,3247558,14.99341388725963
439,37241,10.525165583876873
440,224160,12.320115361570833
441,213980,12.273637831692598
442,446664,13.00956191309191
443,103542,11.547732606475634
444,66314,11.102156315270157
445,40882,10.618445147359923
446,164372,12.009887430797045
447,293258,12.588808046621025
448,41525,10.634050934481495
449,1085087,13.897170726073902
450,1258317,14.045285671780459
451,214949,12.278156069668897
452,51207,10.843631520432442
453,288016,12.570771313130486
454,2384782,14.684618273514763
455,133736,11.803622986382466
456,260518,12.470427235677086
457,99952,11.512445349733351
458,55330,10.921070535892156
459,202756,12.219758564634738
460,2192172,14.600403391124942
461,2397792,14.690058871858431
462,528007,13.176864820176275
463,166252,12.021259988520928
464,47668,10.772015592210696
465,806520,13.600483974752011
466,1011580,13.827024022922165
467,219678,12.299918116808861
468,472693,13.066201408125034
469,297356,12.602685353172292
470,1245532,14.0350733058473
471,55765,10.928901711428637
472,990104,13.805565267098405
473,69586,11.150318676663964
474,234746,12.366259357521717
475,286042,12.563893932166975
476,56547,10.942827429739166
477,1278894,14.061506199878622
478,192668,12.168723779377684
479,2594028,14.768722437940594
480,78070,11.265361139114336
481,50196,10.823690621230199
482,351208,12.76913391952694
483,814587,13.610436515316344
484,111541,11.622147515296936
485,465265,13.050362414715567
486,67602,11.12139284739222
487,347790,12.759354128332557
488,6126488,15.628132223665729
489,9577981,16.07497737617005
490,356976,12.78542383161119
491,1543800,14.24975746749789
492,5440520,15.509385202499155
493,142577,11.86763748363107
494,169257,12.039173548855748
495,675966,13.423898057902234
496,383336,12.856667168168865
497,1426873,14.170995894600738
498,87029,11.373996675426842
499,170743,12.04791478098508
500,83334,11.330611908144274
501,888386,13.697161612210973
502,1609737,14.291581369579655
503,1183959,13.984374465448134
504,93000,11.440354772135393
505,76803,11.248998980872845
506,151833,11.930536511621948
507,82148,11.316277777459984
508,229346,12.342987059280249
509,74977,11.224936678819944
510,93085,11.441268333205997
511,48462,10.788535264670351
512,42727,10.662586317888776
513,161382,11.991529504435135
514,191880,12.164625455616001
515,83474,11.332290485105478
516,646195,13.378856594800043
517,341614,12.741436723663304
518,305100,12.628394870704762
519,108344,11.593066629335206
520,2310054,14.652781458848123
521,820800,13.618034753398643
522,332180,12.71343226965299
523,109137,11.600359252731865
524,80754,11.29916277546177
525,470990,13.06259214135066
526,120352,11.698176061270063
527,60977,11.018252022874206
528,91164,11.420415361291221
529,101913,11.53187478712864
530,2625572,14.780809335031972
531,1949372,14.483017827388228
532,563114,13.241237373302674
533,3653238,15.111124455585045
534,728345,13.498530116022062
535,55396,10.922262667962608
536,55919,10.931659494058238
537,79812,11.287429148072421
538,387409,12.867236261486934
539,151360,11.927416384285705
540,466475,13.05295970726545
541,427764,12.966326920616858
542,214284,12.275057516985125
543,2330813,14.661727691719628
544,298298,12.605848265820626
545,51884,10.856765736460563
546,8020208,15.897474914668482
547,37282,10.52626591542919
548,78440,11.270089280310282
549,47088,10.759773470473254
550,2718158,14.815465002982346
551,6965706,15.756509524021734
552,475309,13.071720397832044
553,971194,13.78628152134407
554,412843,12.930822654391186
555,5447826,15.510727187975455
556,984265,13.799650448720335
557,410131,12.92423189984246
558,1901684,14.458250367380233
559,69881,11.154549074391738
560,212599,12.267163041210061
561,428855,12.96887414543886
562,262233,12.476988700515838
563,189948,12.15450562947374
564,35919,10.489021682384953
565,66562,11.105889123120578
566,167333,12.0277411179719
567,5247794,15.47331835578686
568,140849,11.855443673527807
569,2801949,14.845825804428648
570,46079,10.738112593745406
571,117019,11.670091593757943
572,117362,11.673018454253116
573,446379,13.008923645931928
574,199240,12.20226540718722
575,277206,12.53251619108528
576,13918759,16.448748056597395
577,1472006,14.202136654349609
578,3279296,15.00313932317678
579,138118,11.835863671236913
580,836140,13.636551342161122
581,56787,10.947062705274329
582,102223,11.53491198035571
583,4018035,15.206303535120473
584,554521,13.225859957012153
585,1386611,14.142373198532766
586,289534,12.576028012967935
587,68897,11.1403679146895
588,3100113,14.946949120403934
589,268255,12.49969329964822
590,1934192,14.475200226179515
591,634953,13.361306259387497
592,3389035,15.036055778066105
593,848148,13.650810427847635
594,501934,13.126223915926802
595,1506942,14.225592989807602
596,56087,10.934659335602204
597,37343,10.527900756664334
598,3586346,15.092644414828458
599,44839,10.71083357542091
600,118612,11.683612940865816
601,40647,10.612680311514541
602,154342,11.946926198331159
603,242164,12.397370461563805
604,229059,12.341734891273793
605,124601,11.732871910985468
606,92713,11.437263979046316
607,2299732,14.648303152371062
608,10494499,16.166361773079796
609,103054,11.543008401673964
610,862203,13.667246020760238
611,1475087,14.204227529067474
612,665364,13.408089538307593
613,52197,10.862780300954826
614,765259,13.547969617600964
615,223216,12.31589519150789
616,3361851,15.028002273110765
617,955149,13.769622628235274
618,62033,11.035421780492664
619,2285143,14.641939162409159
620,9224582,16.037382435211146
621,287141,12.567728663297338
622,212154,12.265067705036746
623,169677,12.041651908742802
624,510878,13.143886093127291
625,355913,12.782441597945542
626,107087,11.581396867182375
627,4853778,15.39526792874689
628,309729,12.643453000582925
629,3888096,15.173430135615664
630,64405,11.072946548830188
631,175889,12.07760839323867
632,45764,10.731253034820835
633,2788732,14.841097570203342
634,918678,13.730690959091364
635,37764,10.539111546852407
636,54410,10.90430323947997
637,38108,10.54817951282667
638,1202394,13.999825127388492
639,217785,12.291263616585898
640,2050909,14.533793667469519
641,825517,13.623765135709924
642,6290806,15.654599760372017
643,186184,12.134490711024501
644,85200,11.352756712817406
645,1072006,13.885042217612147
646,515522,13.152935258541122
647,2735719,14.821904847771728
648,39980,10.596134608054392
649,233347,12.360281895070765
650,1559430,14.259830927841112
651,184796,12.127007792933819
652,78049,11.265092113561693
653,1826714,14.418029282329128
654,36737,10.511539700563102
655,757430,13.53768640285474
656,465492,13.050850189729884
657,101293,11.52577258617096
658,391760,12.878404686376198
659,1022790,13.838044745268855
660,765813,13.548693293592919
661,863567,13.668826764757439
662,110834,11.61578886542944
663,137294,11.829879890874025
664,55110,10.917086466877281
665,46589,10.74911974074705
666,82779,11.323929685017145
667,116851,11.6686548979107
668,6592151,15.701390256862492
669,1186283,13.986335447275927
670,66883,11.110700103211892
671,459020,13.036849061078156
672,1077235,13.889908131036744
673,645082,13.377132719480295
674,1624364,14.300626912519641
675,1201576,13.999144586423695
676,1754375,14.377623226098285
677,2128572,14.570961890316713
678,637021,13.364557901043867
679,16263360,16.60442528280283
680,79701,11.286037411751035
681,487897,13.09785959698404
682,32684,10.394640940504598
683,177601,12.087294740154986
684,37300,10.526748605631907
685,101694,11.52972358324611
686,46469,10.746540702587744
687,1724927,14.36069528871155
688,627102,13.348864485810033
689,73305,11.202384098372365
690,550728,13.218996318337922
691,266389,12.492712925504572
692,294320,12.592422889778655
693,5519169,15.52373786344221
694,540410,13.20008338970822
695,100021,11.513135442923314
696,519983,13.161551397715513
697,1046015,13.860498263848351
698,1202842,14.00019764801032
699,96305,11.475275517518323
700,82177,11.316630736538652
701,2517805,14.738898048172997
702,215029,12.278528181734739
703,75598,11.233185106791229
704,513202,13.148424808832159
705,551897,13.22111671364547
706,146338,11.893674293541295
707,2675559,14.79966888844326
708,82863,11.324943920624065
709,63279,11.05530879953538
710,75704,11.234586278188068
711,265744,12.49028871833878
712,336074,12.725086652791731
713,656492,13.394665786816772
714,7055074,15.769257632228925
715,9699092,16.08754283084466
716,1167150,13.970075437713186
717,102826,11.540793518312702
718,97777,11.490444654541077
719,827918,13.6266693946468
720,930866,13.743870614643393
721,57331,10.95659676862489
722,7487545,15.828751531404476
723,38262,10.552212515543326
724,283292,12.554233446803583
725,77794,11.261819586369898
726,903175,13.713671612072242
727,223740,12.318239942400922
728,189620,12.15277734847195
729,1599290,14.285070338723841
730,111902,11.625378767241278
731,72071,11.185407023221142
732,111005,11.617330524325018
733,53779,10.892638335377017
734,2611966,14.77561375244841
735,137052,11.828115694838607
736,1125238,13.933505126801492
737,1373316,14.132738811218726
738,203045,12.221182908334526
739,93534,11.446080285540736
