,title,director,distributor,distributor_group,release_date,release_season,release,form,nation,screen,rev_nationwide,aud_nationwide,rev_seoul,rev_seoul.1,genre,rate,type,expert_rating,starring_actors,running_times,audience_rating,rating_audiences,realease_year,director_power,sequel,original,actor_power,director_count,director_movie_count,actor_movie_count,log_aud,before_news,after_news,holiday,dist_cat
756,알리타: 배틀 엔젤,로버트 로드리게즈,이십세기폭스코리아(주),B,20190205,winter,개봉영화,장편,미국,1043,18527661667,1949372,5508845197,540123,액션,12세이상관람가,일반영화,7.14,"로사 살라자르,크리스토프 왈츠,키언 존슨",122,8.88907563,1190,2019,0,0,1,348697,1,0,3,14.48301783,238,523,1,B
757,내안의 그놈,강효진,"(주)메리크리스마스,TCO(주)더콘텐츠온",D,20190109,winter,개봉영화,장편,한국,1041,16293580567,1901684,3159829257,357691,판타지,15세이상관람가,일반영화,4,"진영,박성웅,라미란",122,8.974522293,628,2019,1052,0,0,20005180,1,2,10,14.45825037,387,762,0,C
758,뺑반,한준희,(주)쇼박스,C,20190130,winter,개봉영화,장편,한국,1285,15222811848,1826714,3228907718,376646,범죄,15세이상관람가,일반영화,5.25,"공효진,류준열,조정석",133,7.299155609,829,2019,0,0,0,23286937,1,0,12,14.41802928,1683,975,0,A
759,주먹왕 랄프 2: 인터넷 속으로,리치 무어,월트디즈니컴퍼니코리아 유한책임회사,B,20190103,winter,개봉영화,장편,미국,1453,13877029723,1754375,3619852653,429885,애니메이션,전체관람가,일반영화,7.25,"존 C. 라일리,사라 실버맨,제인 린치",112,8.977810651,676,2019,4703245,1,0,0,1,1,0,14.37762323,58,481,0,B
760,걸캅스,정다원,씨제이이앤엠(주),A,20190509,spring,개봉영화,장편,한국,973,13768755134,1624364,3194880954,367934,코미디,15세이상관람가,일반영화,5.17,"라미란,이성경",107,9.164383562,365,2019,1087,0,0,10436160,1,1,7,14.30062691,451,1258,0,A
761,드래곤 길들이기 3,딘 데블로이스,유니버설픽쳐스인터내셔널 코리아(유),B,20190130,winter,개봉영화,장편,미국,971,12340610576,1506942,3246170416,369678,애니메이션,전체관람가,일반영화,6.71,"제이 바루첼,아메리카 페레라,케이트 블란쳇",104,9.28358209,737,2019,0,1,1,6746558,1,0,8,14.22559299,86,484,0,B
762,어스,조던 필,유니버설픽쳐스인터내셔널 코리아(유),B,20190327,spring,개봉영화,장편,미국,1132,12586771104,1475087,4105738924,463806,공포,15세이상관람가,일반영화,7.22,"루피타 뇽,윈스턴 듀크,엘리자베스 모스",116,7.808024378,1969,2019,2128572,0,0,14056779,1,1,5,14.20422753,174,766,0,B
763,나의 특별한 형제,육상효,(주)넥스트엔터테인먼트월드(NEW),C,20190501,spring,개봉영화,장편,한국,936,11808549574,1437648,2225446104,263248,드라마,12세이상관람가,일반영화,6.44,"신하균,이광수A,이솜",114,9.287037037,432,2019,0,0,0,4517971,1,0,7,14.178519,681,660,0,A
764,생일,이종언,(주)넥스트엔터테인먼트월드(NEW),C,20190403,spring,개봉영화,장편,한국,862,9786575840,1186283,1958959300,230586,드라마,전체관람가,일반영화,6.89,"설경구,전도연",120,9.017738359,451,2019,0,0,0,5634765,1,0,5,13.98633545,164,324,0,A
765,항거:유관순 이야기,조민호,롯데컬처웍스(주)롯데엔터테인먼트,A,20190227,winter,개봉영화,장편,한국,1094,9289243101,1157583,2042776641,247837,드라마,12세이상관람가,독립/예술영화,6.2,"고아성,김새벽,김예은",105,9.42996988,1328,2019,0,0,1,7231218,1,0,9,13.96184477,263,957,0,A
766,롱 리브 더 킹: 목포 영웅,강윤성,"메가박스중앙(주)플러스엠,(주)콘텐츠 난다긴다",A,20190619,summer,개봉영화,장편,한국,965,8679242160,1022790,1556881260,180353,액션,15세이상관람가,일반영화,5,"김래원,원진아,진선규",118,8.774712644,435,2019,0,0,1,17434982,1,0,7,13.83804475,349,793,0,A
767,엑스맨: 다크 피닉스,사이먼 킨버그,이십세기폭스코리아(주),B,20190605,summer,개봉영화,장편,미국,991,7644198640,862203,2170299420,227023,액션,12세이상관람가,일반영화,5.67,"제임스 맥어보이,마이클 패스벤더,제니퍼 로렌스",114,7.934210526,456,2019,0,1,1,12893666,1,0,17,13.66724602,155,643,0,B
768,맨 인 블랙: 인터내셔널,F. 게리 그레이,롯데컬처웍스(주)롯데엔터테인먼트,A,20190612,summer,개봉영화,장편,미국,1151,7406282720,843703,2154318570,234952,액션,12세이상관람가,일반영화,4.86,"크리스 헴스워스,테사 톰슨",115,7.008333333,240,2019,3653238,1,0,22094465,1,1,7,13.64555582,140,565,0,A
769,뽀로로 극장판 보물섬 대모험,"김현호,윤창섭,김현호",(주)넥스트엔터테인먼트월드(NEW),C,20190425,spring,개봉영화,장편,한국,736,5879651200,765595,1015766870,126750,애니메이션,전체관람가,일반영화,7,"이선,이미자,김현지",79,9.384236453,1421,2019,1541602,1,1,3727533,3,2,8,13.54840859,93,315,0,A
770,명탐정 피카츄,롭 레터맨,워너브러더스 코리아(주),B,20190509,spring,개봉영화,장편,미국,817,5730788546,686809,1767248906,201613,액션,전체관람가,일반영화,5.5,"라이언 레이놀즈,저스티스 스미스",104,8.777777778,216,2019,297356,0,1,14444527,1,1,6,13.43981151,184,445,0,B
771,존 윅 3: 파라벨룸,채드 스타헬스키,"TCO(주)더콘텐츠온,(주)제이앤씨미디어그룹",D,20190626,summer,개봉영화,장편,미국,849,5789036442,676161,1763992132,201523,액션,청소년관람불가,일반영화,6.88,키아누 리브스,131,8.647260274,584,2019,276389,1,0,278182,1,2,2,13.42418649,469,498,0,C
772,샤잠!,데이비드 F. 샌드버그,워너브러더스 코리아(주),B,20190403,spring,개봉영화,장편,미국,1148,5730673797,656492,1794508367,196571,액션,12세이상관람가,일반영화,5.71,"제커리 레비,애셔 앤젤",132,7.795144158,659,2019,3045350,0,1,0,1,2,0,13.39466579,114,601,0,B
773,극장판 헬로카봇: 옴파로스 섬의 비밀,"최신규,김진철",(주)넥스트엔터테인먼트월드(NEW),C,20190131,winter,개봉영화,장편,한국,752,4485905140,575353,724293890,88888,애니메이션,전체관람가,일반영화,7,"이지현,김용준",78,9.02443609,1064,2019,1749934,1,1,2360055,2,2,9,13.26273904,24,163,0,A
774,이스케이프 룸,애덤 로비텔,소니픽쳐스엔터테인먼트코리아주식회사극장배급지점,B,20190314,spring,개봉영화,장편,미국,850,5007420664,563114,1360092834,149452,액션,15세이상관람가,일반영화,5.33,"테일러 러셀,로건 밀러,제이 엘리스",100,7.986870897,457,2019,554556,0,0,0,1,2,0,13.24123737,37,344,0,B
775,글래스,M. 나이트 샤말란,월트디즈니컴퍼니코리아 유한책임회사,B,20190117,winter,개봉영화,장편,미국,837,4277452982,466475,1422916782,148074,드라마,15세이상관람가,일반영화,6.33,"제임스 맥어보이,브루스 윌리스,사무엘L.잭슨",129,8.128630705,482,2019,1675798,1,0,4871847,1,1,8,13.05295971,71,364,0,B
776,그린 북,피터 패럴리,CGV아트하우스,A,20190109,winter,개봉영화,장편,미국,398,3603142560,429719,1945517390,229889,드라마,12세이상관람가,독립/예술영화,7.29,"비고 모텐슨,마허샬라 알리",130,9.523364486,214,2019,0,0,0,747565,1,0,5,12.97088679,110,251,0,A
777,장난스런 키스,프랭키 첸,"오드,(주)홈초이스",D,20190327,spring,개봉영화,장편,기타,532,3501463050,428009,955732990,112053,멜로/로맨스,12세이상관람가,독립/예술영화,4.75,"왕대륙,임윤",122,8.566666667,240,2019,405792,0,0,8353,1,1,2,12.9668995,216,376,0,C
778,해피 데스데이 2 유,크리스토퍼 랜던,유니버설픽쳐스인터내셔널 코리아(유),B,20190214,winter,개봉영화,장편,미국,657,3437809200,412850,942294620,110636,공포,15세이상관람가,일반영화,6,"제시카 로테,이스라엘 브로우사드,피 부",100,8.399491094,393,2019,1382480,1,0,0,1,1,0,12.93083961,22,284,0,B
779,극장판 공룡메카드: 타이니소어의 섬,"최신규,유재운",(주)넥스트엔터테인먼트월드(NEW),C,20190110,winter,개봉영화,장편,한국,763,3140214420,410131,535720640,66881,애니메이션,전체관람가,일반영화,5,"김서영,엄상현,안현서",70,9.18728223,1148,2019,874967,0,1,5043092,2,1,26,12.9242319,27,183,0,A
780,고질라: 킹 오브 몬스터,마이클 도허티,워너브러더스 코리아(주),B,20190529,spring,개봉영화,장편,미국,923,3074785318,357902,859461348,87659,액션,12세이상관람가,일반영화,5.2,"밀리 바비 브라운,베라 파미가,카일 챈들러",132,8.111111111,288,2019,0,1,1,3043276,1,0,5,12.78801448,60,443,0,B
781,덤보,팀 버튼,월트디즈니컴퍼니코리아 유한책임회사,B,20190327,spring,개봉영화,장편,미국,797,2775096512,345521,907932642,105909,판타지,전체관람가,일반영화,6,"콜린 파렐,마이클 키튼,대니 드비토",111,9.252129472,587,2019,2718158,0,1,5273357,1,1,5,12.7528087,48,436,0,B
782,헬보이,닐 마샬,메가박스중앙(주)플러스엠,A,20190410,spring,개봉영화,장편,미국,726,2776406321,323098,767125181,86763,액션,청소년관람불가,일반영화,5.4,"데이빗 하버,밀라 요보비치",121,7.951807229,415,2019,0,0,1,785488,1,0,3,12.68571096,42,455,0,A
783,미성년,김윤석,(주)쇼박스,C,20190411,spring,개봉영화,장편,한국,673,2493769950,293258,856799740,98387,드라마,15세이상관람가,일반영화,7.15,"염정아,김소진,김혜준",96,8.418181818,220,2019,0,0,0,24598146,1,0,10,12.58880805,265,301,0,A
784,애나벨 집으로,게리 도버먼,워너브러더스 코리아(주),B,20190626,summer,개봉영화,장편,미국,653,2439165690,291328,585053120,67500,공포,15세이상관람가,일반영화,4,"패트릭 윌슨,베라 파미가,맥케나 그레이스",106,7.5,166,2019,0,1,0,7547746,1,0,7,12.58220506,59,312,0,B
785,배심원들,홍승완,CGV아트하우스,A,20190515,spring,개봉영화,장편,한국,784,2296829090,287141,724211930,86835,드라마,12세이상관람가,일반영화,6.67,"문소리,박형식",114,9.25,96,2019,0,0,0,5516923,1,0,6,12.56772866,577,800,0,A
786,신데렐라:마법 반지의 비밀,린 사우더랜드,예지림엔터테인먼트,D,20190220,winter,개봉영화,장편,미국,575,2113630240,284755,367881020,47386,애니메이션,전체관람가,일반영화,4,"사문영,김혜성,남도형",87,7.67755102,245,2019,0,0,1,2162142,1,0,20,12.55938444,8,189,0,C
787,악질경찰,이정범,워너브러더스 코리아(주),B,20190320,spring,개봉영화,장편,한국,833,2256615278,262233,543947088,61930,범죄,청소년관람불가,일반영화,4.29,"이선균,전소니,박해준",127,7.281081081,185,2019,0,0,0,9107127,1,0,7,12.4769887,619,696,0,B
788,기묘한 가족,이민재,메가박스중앙(주)플러스엠,A,20190213,winter,개봉영화,장편,한국,625,2062904275,256202,465060345,56391,코미디,12세이상관람가,일반영화,5.71,"정재영,김남길,엄지원",112,7.695431472,197,2019,0,0,0,2951300,1,0,5,12.45372147,273,556,0,A
789,메리 포핀스 리턴즈,롭 마샬,월트디즈니컴퍼니코리아 유한책임회사,B,20190214,winter,개봉영화,장편,미국,573,1816281960,224160,816286900,97070,판타지,전체관람가,일반영화,6.67,"에밀리 블런트,린-마누엘 미란다,벤 위쇼",130,8.70212766,282,2019,0,1,1,1555641,1,0,6,12.32011536,40,203,0,B
790,요로나의 저주,마이클 차베즈,워너브러더스 코리아(주),B,20190417,spring,개봉영화,장편,미국,620,1784935221,202756,488301731,53881,공포,15세이상관람가,일반영화,4,린다 카델리니,93,7.94,200,2019,0,0,0,0,1,0,0,12.21975856,23,312,0,B
791,어린 의뢰인,장규성,롯데컬처웍스(주)롯데엔터테인먼트,A,20190522,spring,개봉영화,장편,한국,671,1627412600,197612,384417140,44966,드라마,12세이상관람가,일반영화,5.25,"이동휘,유선,최명빈",114,9.232876712,73,2019,0,0,1,12316190,1,0,5,12.19406079,347,589,0,A
792,언니,임경택,"(주)제이앤씨미디어그룹,TCO(주)더콘텐츠온",D,20190101,winter,개봉영화,장편,한국,530,1746373250,197134,360066100,40427,액션,청소년관람불가,일반영화,4,"이시영,박세완,이준혁",94,7.344537815,119,2019,0,0,0,33663991,1,0,12,12.19163898,0,1,1,C
793,언더독,"오성윤,이춘백",(주)넥스트엔터테인먼트월드(NEW),C,20190116,winter,개봉영화,장편,한국,612,1485934830,193484,420191450,50913,애니메이션,전체관람가,일반영화,7,"디오,박소담,박철민",102,9.472222222,216,2019,0,0,0,5115062,2,0,10,12.1729501,126,407,0,A
794,천로역정: 천국을 찾아서,로버트 페르난데스,"(재)CBS,주식회사 마운틴픽쳐스",C,20190613,summer,개봉영화,장편,미국,381,1463645360,191580,278003110,34518,애니메이션,전체관람가,독립/예술영화,5,"존 라이스 데이비스,벤 프라이스",113,9.551020408,49,2019,0,0,1,93547,1,0,3,12.16306075,12,271,0,C
795,우상,이수진,CGV아트하우스,A,20190320,spring,개봉영화,장편,한국,900,1581839728,183784,534386118,59765,스릴러,15세이상관람가,일반영화,5.63,"한석규,설경구,천우희",144,6.683823529,136,2019,0,0,0,13630605,1,0,9,12.12151643,311,777,0,A
796,비스트,이정호,(주)넥스트엔터테인먼트월드(NEW),C,20190626,summer,개봉영화,장편,한국,737,1400766040,177340,342474410,41565,범죄,15세이상관람가,일반영화,4.57,"이성민,유재명,전혜진",130,8.491150442,226,2019,0,0,1,28518555,1,0,18,12.08582407,477,675,0,A
797,자전차왕 엄복동,김유성,(주)셀트리온엔터테인먼트,B,20190227,winter,개봉영화,장편,한국,624,1304861670,172212,349815310,44630,드라마,12세이상관람가,일반영화,4.17,"비,강소라,이범수",116,7.547169811,159,2019,0,0,1,108829,1,0,3,12.05648155,967,581,0,B
798,더 페이버릿: 여왕의 여자,요르고스 란티모스,이십세기폭스코리아(주),B,20190221,winter,개봉영화,장편,미국,83,1380191276,164372,831098346,97482,드라마,15세이상관람가,독립/예술영화,8.2,"올리비아 콜맨,엠마 스톤,레이첼 와이즈",119,8.874193548,310,2019,58185,0,0,2602584,1,1,5,12.00988743,50,442,0,B
799,가버나움,나딘 라바키,"그린나래미디어(주),플레이리스트(주)",D,20190124,winter,개봉영화,장편,기타,111,1179372219,142065,685177439,79905,드라마,15세이상관람가,독립/예술영화,7.33,"자인 알 라피아,요르다노스 시프로우",126,9.568181818,220,2019,0,0,0,0,1,0,0,11.86403998,82,199,0,C
800,0.0MHz,유선동,(주)스마일이엔티,D,20190529,spring,개봉영화,장편,한국,446,1088258860,137294,213889040,25604,공포,15세이상관람가,일반영화,3.33,"정은지,이성열,최윤영",102,7.423728814,59,2019,0,0,0,0,1,0,0,11.82987989,406,540,0,C
801,바이스,아담 맥케이,(주)콘텐츠판다,D,20190411,spring,개봉영화,장편,미국,241,1144142384,134925,540292584,63132,드라마,15세이상관람가,독립/예술영화,7,크리스찬 베일,132,8.921052632,38,2019,446664,0,1,476018,1,1,2,11.81247435,93,217,0,C
802,명탐정 코난:전율의 악보,야마모토 야스이치로,씨제이이앤엠(주),A,20190214,winter,개봉영화,장편,일본,213,890692400,116059,172835800,22143,애니메이션,12세이상관람가,일반영화,6,"타카야마 미나미,야마자키 와카나,쿠와시마 호우코",116,0,0,2019,370636,1,1,1275144,1,2,4,11.66185396,10,85,0,A
803,미래의 미라이,호소다 마모루,메가박스중앙(주)플러스엠,A,20190116,winter,개봉영화,장편,일본,508,850022957,104950,287591737,34117,애니메이션,전체관람가,일반영화,6.5,"카미시라이시 모카,쿠로키 하루",98,7.4,135,2019,0,0,0,0,1,0,0,11.56123933,40,222,0,A
804,로켓맨,덱스터 플레처,롯데컬처웍스(주)롯데엔터테인먼트,A,20190605,summer,개봉영화,장편,영국,640,898067163,104408,412628773,46681,드라마,15세이상관람가,일반영화,6.8,태런 에저튼,121,9.315217391,92,2019,214003,0,1,5444088,1,1,3,11.55606158,137,370,0,A
805,공포의 묘지,"케빈 콜쉬,데니스 위드미어",롯데컬처웍스(주)롯데엔터테인먼트,A,20190410,spring,개봉영화,장편,미국,564,894409836,102826,229300496,25629,공포,15세이상관람가,일반영화,6,"제이슨 클락,존 리스고,에이미 세이메츠",101,6.355555556,90,2019,0,1,0,716466,2,0,3,11.54079352,22,206,0,A
806,크게 될 놈,강지은,(주)영화사오원,D,20190418,spring,개봉영화,장편,한국,447,780915420,102223,146506530,18392,드라마,15세이상관람가,일반영화,4.5,"김해숙,손호준",108,9.176923077,130,2019,0,0,0,11453182,1,0,4,11.53491198,115,332,0,C
807,콜드 체이싱,한스 페터 몰란트,"(주)제이앤씨미디어그룹,TCO(주)더콘텐츠온",D,20190220,winter,개봉영화,장편,영국,480,777401607,101694,247473807,30216,액션,15세이상관람가,독립/예술영화,7.5,"리암 니슨,톰 베이트먼",118,7.278688525,61,2019,0,0,0,495703,1,0,4,11.52972358,27,160,0,C
808,라스트 미션,클린트 이스트우드,워너브러더스 코리아(주),B,20190314,spring,개봉영화,장편,미국,472,835560639,101293,309786489,37554,드라마,15세이상관람가,일반영화,7.2,"클린트 이스트우드,타이사 파미가,브래들리 쿠퍼",116,8.966666667,120,2019,627102,0,0,15604465,1,1,5,11.52577259,20,269,0,B
809,아이 엠 마더,피에르 모렐,"(주)삼백상회,(주)팬엔터테인먼트",D,20190411,spring,개봉영화,장편,미국,213,774580700,94119,264289600,32731,액션,15세이상관람가,일반영화,5.25,제니퍼 가너,102,8.492537313,67,2019,34,0,0,40677,1,1,2,11.45231522,32,136,0,C
