,title,director,producer,importer,distributor,distributor_group,release_date,release_season,release,form,nation,screen,rev_nationwide,rev_seoul,rev_seoul.1,genre,rate,type,expert_rating,starring_actors,running_times,audience_rating,rating_audiences,realease_year,director_power,director_movie_num,sequel,original,actor_power
603,커뮤터,자움 콜렛 세라,,(주)미디어로그,메가박스중앙(주)플러스엠,A,1/24/2018,winter,개봉영화,장편,영국,575,2286590955.0,669150055,82592,액션,15세이상관람가,일반영화,5.57,"리암 니슨,베라 파미가",104,9.105022831,219,2018,6093136.0,3 [3],0,0,86183999
92,드래곤 블레이드,이인항,,(유)조이앤컨텐츠그룹,롯데쇼핑㈜롯데엔터테인먼트,A,3/12/2015,spring,개봉영화,장편,기타,264,427722800.0,113013200,14534,액션,15세이상관람가,독립/예술영화,4.33,"성룡,존 쿠삭,애드리언 브로디",133,8.896551724,29,2015,159831.0,1 [1],1,0,3429188
210,셜록: 유령신부,더글라스 맥키넌,,메가박스중앙(주)플러스엠,메가박스중앙(주)플러스엠,A,1/2/2016,winter,개봉영화,장편,영국,891,9992425049.0,3349055436,414976,범죄,12세이상관람가,일반영화,6.5,"베네딕트 컴버배치,마틴 프리먼",115,7.442600277,1446,2016,1278894.0,1 [1],1,0,60143168
337,"무현, 두 도시 이야기",전인환,"<무현, 두 도시 이야기> 제작위원회 ,엠앤씨에프",,(주)모멘텀엔터테인먼트,D,10/26/2016,autumn,개봉영화,장편,한국,66,1511430600.0,519191200,63494,다큐멘터리,15세이상관람가,독립/예술영화,6.0,"노무현,김원명,김하연",124,9.565400844,237,2016,192668.0,1 [1],1,1,0
301,아수라,김성수,(주)사나이픽처스,,씨제이이앤엠(주),A,9/28/2016,autumn,개봉영화,장편,한국,1278,20576226662.0,5577412282,676676,범죄,청소년관람불가,일반영화,6.56,"정우성,황정민,주지훈",132,6.558953033,4088,2016,3122222.0,1 [1],0,0,699430206
85,모데카이,데이빗 코엡,,(주)나이너스엔터테인먼트,(주)나이너스엔터테인먼트,D,2/18/2015,winter,개봉영화,장편,미국,290,624513020.0,297995120,36209,액션,15세이상관람가,일반영화,4.65,"조니 뎁,기네스 팰트로,이완 맥그리거",106,8.22556391,133,2015,78070.0,1 [1],1,0,29873061
190,비밀,"박은경,이동하","영화사 도로시(주),(주)에스에이치기획",,CGV아트하우스,A,10/15/2015,autumn,개봉영화,장편,한국,305,369339300.0,94697600,12167,미스터리,15세이상관람가,일반영화,4.81,"성동일,손호준,김유정",102,7.058823529,17,2015,0.0,"2 [1, 1]",0,0,101408339
39,경성학교: 사라진 소녀들,이해영,"청년필름(주),비밀의화원",,롯데쇼핑㈜롯데엔터테인먼트,A,6/18/2015,summer,개봉영화,장편,한국,489,2710740700.0,715075900,88741,미스터리,15세이상관람가,일반영화,6.75,"박보영,엄지원,박소담",99,6.721088435,294,2015,11416716.0,3 [3],0,0,88969407
500,위대한 쇼맨,마이클 그레이시,,이십세기폭스코리아(주),이십세기폭스코리아(주),B,12/20/2017,winter,개봉영화,장편,미국,702,6657039200.0,2679793600,319709,드라마,12세이상관람가,일반영화,6.6,"휴 잭맨,잭 에프론,미셸 윌리엄스",104,9.330445545,808,2017,814587.0,1 [1],1,0,81289813
623,"안녕, 나의 소녀",사준의,,오드,오드,D,5/16/2018,spring,개봉영화,장편,기타,155,868321954.0,306753454,37176,멜로/로맨스,12세이상관람가,독립/예술영화,5.0,"류이호,송운화",104,7.490909091,110,2018,111541.0,1 [1],0,0,0
507,너의 췌장을 먹고 싶어,츠키카와 쇼,,(주)미디어캐슬,(주)넥스트엔터테인먼트월드(NEW),C,10/25/2017,autumn,개봉영화,장편,일본,218,3703660800.0,1046559800,128333,드라마,12세이상관람가,독립/예술영화,7.33,"타카스기 마히로,린",109,8.538461538,65,2017,1088390.0,2 [2],1,0,0
634,올 더 머니,리들리 스콧,,판씨네마(주),판씨네마(주),D,2/1/2018,winter,개봉영화,장편,미국,260,547011500.0,282210900,34598,범죄,15세이상관람가,독립/예술영화,7.0,"미셸 윌리엄스,크리스토퍼 플러머,마크 월버그",132,8.733333333,45,2018,21424146.0,3 [3],0,1,43531543
516,7호실,이용승,(주)명필름,,롯데쇼핑㈜롯데엔터테인먼트,A,11/15/2017,autumn,개봉영화,장편,한국,629,2677284639.0,784052239,98086,코미디,15세이상관람가,일반영화,6.43,"신하균,디오",100,7.289855072000001,276,2017,350908.0,1 [1],0,0,51894082
104,미션 임파서블: 로그네이션,크리스토퍼 맥쿼리,,롯데쇼핑㈜롯데엔터테인먼트,롯데쇼핑㈜롯데엔터테인먼트,A,7/30/2015,summer,개봉영화,장편,미국,1202,48547353607.0,13751315607,1669524,액션,15세이상관람가,일반영화,7.54,"톰 크루즈,제레미 레너,사이먼 페그",131,8.90956457,2687,2015,19621922.0,2 [2],0,1,192575403
748,어벤져스: 엔드게임,"안소니 루소,조 루소",,월트디즈니컴퍼니코리아 유한책임회사,월트디즈니컴퍼니코리아 유한책임회사,B,4/24/2019,spring,개봉영화,장편,미국,2835,122049000000.0,33469723220,3585380,액션,12세이상관람가,일반영화,7.62,"로버트 다우니 주니어,크리스 에반스,크리스 헴스워스",181,9.524420967000001,24610,2019,198955047.0,"6 [3, 3]",1,1,497986455
233,클로버필드 10번지,댄 트라첸버그,,롯데쇼핑㈜롯데엔터테인먼트,롯데쇼핑㈜롯데엔터테인먼트,A,4/7/2016,spring,개봉영화,장편,미국,575,2922834655.0,1056740255,124309,미스터리,15세이상관람가,일반영화,7.17,"메리 엘리자베스 윈스티드,존 굿맨,존 갤러거 주니어",103,7.333333333,291,2016,356976.0,1 [1],1,1,2141856
676,성난황소,김민호,"주식회사 플러스미디어엔터테인먼트,(주)비에이엔터테인먼트",,(주)쇼박스,C,11/22/2018,autumn,개봉영화,장편,한국,1010,13236490737.0,2517251837,293079,범죄,15세이상관람가,일반영화,4.67,"마동석,송지효",115,8.740901683999999,1841,2018,1593386.0,1 [1],0,0,263186047
105,검은 사제들,장재현,영화사 집,,씨제이이앤엠(주),A,11/5/2015,autumn,개봉영화,장편,한국,1088,42392797092.0,11617009792,1428316,미스터리,15세이상관람가,일반영화,6.23,"김윤석,강동원",108,8.584792396000001,1999,2015,7838312.0,2 [2],1,0,363748687
341,장난감이 살아있다,후안 호세 캄파넬라,,㈜코리아스크린,"㈜코리아스크린,와이드 릴리즈(주)",D,9/7/2016,autumn,개봉영화,장편,기타,294,1109230600.0,261978700,31893,애니메이션,전체관람가,독립/예술영화,5.0,"남도형,김채하,김태균A",91,8.088607595,79,2016,142577.0,1 [1],1,0,9350428
253,매직브러시,쯔씽 쫑,,(주)영화사 빅,(주)영화사 빅,D,5/4/2016,spring,개봉영화,장편,기타,460,1269463800.0,277581400,33920,애니메이션,전체관람가,독립/예술영화,5.0,"김서영,김경희,박상훈",80,7.788732394,284,2016,169257.0,1 [1],1,0,5465146
408,트롤,"마이크 미첼,월트 도른",드림웍스 애니메이션,씨제이이앤엠(주),씨제이이앤엠(주),A,2/16/2017,winter,개봉영화,장편,미국,622,5011161500.0,1057171000,136139,애니메이션,전체관람가,일반영화,5.5,"안나 켄드릭,저스틴 팀버레이크,주이 디샤넬",92,8.820702403,541,2017,2791969.0,"3 [2, 1]",0,0,10353328
422,보통사람,김봉한,"(주)트리니티엔터테인먼트,(주)영화사장춘",,오퍼스픽쳐스(유),D,3/23/2017,spring,개봉영화,장편,한국,621,2956397623.0,736134723,92067,드라마,15세이상관람가,일반영화,5.86,"손현주,장혁",121,8.617391304,460,2017,383336.0,1 [1],0,0,46851513
208,탐정 홍길동: 사라진 마을,조성희,(주)영화사비단길,,씨제이이앤엠(주),A,5/4/2016,spring,개봉영화,장편,한국,764,11483686845.0,2822840805,336208,드라마,15세이상관람가,일반영화,6.8,"이제훈,김성균",125,8.370217166,967,2016,1426873.0,1 [1],0,0,143186223
908,김복동,송원근,한국탐사저널리즘센터,,(주)엣나인필름,D,8/8/2019,summer,개봉영화,장편,한국,366,695605860.0,302552820,35968,다큐멘터리,12세이상관람가,독립/예술영화,6.6,"김복동,한지민",101,9.9,50,2019,87029.0,1 [1],0,1,16423960
713,더 프레데터,쉐인 블랙,,이십세기폭스코리아(주),이십세기폭스코리아(주),B,9/12/2018,autumn,개봉영화,장편,미국,582,1502022014.0,415294114,45133,SF,청소년관람불가,일반영화,4.0,"보이드 홀브룩,올리비아 문,트래반트 로즈",108,7.639130435,230,2018,195146.0,1 [1],1,0,7064642
82,와일드,장 마크 발레,,이십세기폭스코리아(주),이십세기폭스코리아(주),B,1/22/2015,winter,개봉영화,장편,미국,58,665271800.0,408810700,50722,드라마,청소년관람불가,독립/예술영화,7.25,"리즈 위더스푼,로라 던,토머스 새도스키",119,8.906976744,43,2015,374270.0,2 [2],1,0,3180396
497,그것,안드레스 무시에티,,워너브러더스 코리아(주),워너브러더스 코리아(주),B,9/6/2017,autumn,개봉영화,장편,미국,837,7331422607.0,1958970207,224114,공포,15세이상관람가,일반영화,6.6,"빌 스카스가드,제이든 리버허",135,7.609907121,323,2017,2367815.0,2 [2],1,0,25058
852,변신,김홍선,(주)다나크리에이티브,,(주)에이스메이커무비웍스,D,8/21/2019,summer,개봉영화,장편,한국,975,15417922925.0,3329066895,375676,공포,15세이상관람가,일반영화,4.5,"배성우,성동일,장영남",113,8.124497992,498,2019,6153654.0,3 [3],0,0,146881895
583,바람 바람 바람,이병헌,(주)하이브미디어코프,,(주)넥스트엔터테인먼트월드(NEW),C,4/5/2018,spring,개봉영화,장편,한국,985,9702206675.0,2250342475,271361,코미디,청소년관람불가,일반영화,4.6,"이성민,신하균,송지효",100,7.064593301,836,2018,11501537.0,3 [3],0,1,287357766
723,루이스,"울프강 라우엔슈타인,크리스토프 라우엔슈타인",,(주)스마일이엔티,(주)스마일이엔티,D,9/20/2018,autumn,개봉영화,장편,기타,325,729147750.0,175615150,21102,애니메이션,전체관람가,독립/예술영화,6.0,"캘럼 말로니,더모트 마제니스,폴 타이랙",85,8.675,200,2018,279000.0,"2 [1, 1]",0,0,0
87,타임 패러독스,"마이클 스피어리그,피터 스피어이그",,(유)조이앤컨텐츠그룹,(유)조이앤시네마,D,1/7/2015,winter,개봉영화,장편,기타,232,602296908.0,220836608,27156,SF,15세이상관람가,독립/예술영화,6.0,"에단 호크,노아 테일러,사라 스누크",97,7.672131147999999,61,2015,793320.0,"4 [2, 2]",1,0,2212838
64,아메리칸 셰프,존 파브로,,(주)누리픽쳐스,(주)영화사 진진,D,1/7/2015,winter,개봉영화,장편,미국,111,1240660929.0,787266129,95079,코미디,15세이상관람가,독립/예술영화,6.25,"존 파브로,엠제이 안소니,소피아 베르가라",114,8.85106383,94,2015,4889524.0,3 [3],1,0,910998
270,다이노X 탐험대,이동희,(주)MBC,,(주)이수C&E,B,5/4/2016,spring,개봉영화,장편,한국,348,634339900.0,122013400,15164,애니메이션,전체관람가,독립/예술영화,0.0,"정준하,하하",70,7.15483871,310,2016,82148.0,1 [1],0,0,164296
605,아이 필 프리티,아비 콘,,(주)퍼스트런,(주)홈초이스,C,6/6/2018,summer,개봉영화,장편,미국,213,2030513900.0,838802000,92648,코미디,15세이상관람가,일반영화,4.0,"에이미 슈머,미셸 윌리엄스",110,9.103109656,611,2018,229346.0,1 [1],0,0,18930302
274,본 투 비 블루,로버트 뷔드로,,그린나래미디어(주),그린나래미디어(주),D,6/9/2016,summer,개봉영화,장편,기타,147,598992000.0,338099700,40984,드라마,청소년관람불가,독립/예술영화,7.13,"에단 호크,카르멘 에조고,칼럼 키스 레니",97,8.595505617999999,89,2016,74977.0,1 [1],0,0,1877569
806,미래의 미라이,호소다 마모루,,(주)얼리버드픽쳐스,메가박스중앙(주)플러스엠,A,1/16/2019,winter,개봉영화,장편,일본,508,850022957.0,287591737,34117,애니메이션,전체관람가,일반영화,6.5,"카미시라이시 모카,쿠로키 하루",98,7.4,135,2019,658845.0,2 [2],0,0,640610
734,번개맨의 비밀,강유선,"힘컨텐츠(주),한국교육방송공사 EBS",,(주)디스테이션,D,12/6/2018,winter,개봉영화,장편,한국,309,382525050.0,72853050,8829,어드벤처,전체관람가,일반영화,0.0,"서홍석,김혜원,유수호",69,8.721153846,104,2018,49574.0,1 [1],1,1,766479
827,슈퍼미니 2,"토마스 자보,헬레네 지라드",,(주)박수엔터테인먼트,(주)박수엔터테인먼트,D,2/27/2019,winter,개봉영화,장편,프랑스,345,374780620.0,96127960,11784,애니메이션,전체관람가,일반영화,7.67,"브루노 살로몬,티에리 프레몽",92,7.5,38,2019,146826.0,"2 [1, 1]",1,0,0
153,아메리칸 울트라,니마 누리자데,,(주)누리픽쳐스,씨제이이앤엠(주),A,8/27/2015,summer,개봉영화,장편,미국,341,1301387295.0,468332595,56452,액션,청소년관람불가,일반영화,6.33,"제시 아이젠버그,크리스틴 스튜어트,코니 브리튼",95,7.220689655,145,2015,161382.0,1 [1],0,0,56828097
613,나미야 잡화점의 기적,히로키 류이치,,(주)에이원엔터테인먼트,(주)이수C&E,B,2/28/2018,winter,개봉영화,장편,일본,532,1455461885.0,458198585,57998,판타지,전체관람가,독립/예술영화,5.75,"야마다 료스케,니시다 토시유키,무라카미 니지로",130,7.669811321,424,2018,192093.0,1 [1],0,1,15291
913,안녕 베일리,게일 맨쿠소,,씨제이이앤엠(주),CGV아트하우스,A,9/5/2019,autumn,개봉영화,장편,미국,184,486987900.0,178685300,21522,드라마,전체관람가,일반영화,5.5,"조시 게드,데니스 퀘이드,캐서린 프레스콧",109,10.0,3,2019,59397.0,1 [1],0,0,55743703
410,아빠는 딸,김형협,영화사김치(주),,메가박스중앙(주)플러스엠,A,4/12/2017,spring,개봉영화,장편,한국,520,5046766395.0,1154175195,141570,코미디,12세이상관람가,일반영화,4.0,"윤제문,정소민",115,8.734072022000001,361,2017,646195.0,1 [1],1,0,62351653
517,몬스터 패밀리,호거 태프,,(주)우성엔터테인먼트,씨네그루(주)키다리이엔티,B,12/21/2017,winter,개봉영화,장편,기타,617,2531182700.0,474831200,60474,애니메이션,전체관람가,일반영화,6.0,"에밀리 왓슨,닉 프로스트,제시카 브라운 핀들레이",93,8.306167401,454,2017,341614.0,1 [1],1,0,0
44,패딩턴,폴 킹,,(주)누리픽쳐스,롯데쇼핑㈜롯데엔터테인먼트,A,1/7/2015,winter,개봉영화,장편,영국,408,2246424729.0,646094129,84276,코미디,전체관람가,일반영화,6.64,"벤 위쇼,니콜 키드먼,휴 보네빌",95,8.754716981,265,2015,946106.0,2 [2],1,0,63794742
625,레드 스패로,프란시스 로렌스,,이십세기폭스코리아(주),이십세기폭스코리아(주),B,2/28/2018,winter,개봉영화,장편,미국,389,860743700.0,331557500,41010,스릴러,청소년관람불가,일반영화,5.33,"제니퍼 로렌스,조엘 에저튼,마티아스 쇼에나에츠",140,8.629032257999999,248,2018,3701500.0,2 [2],0,1,69385863
390,모아나,"론 클레멘츠,존 머스커",,월트디즈니컴퍼니코리아 유한책임회사,월트디즈니컴퍼니코리아 유한책임회사,B,1/12/2017,winter,개봉영화,장편,미국,953,18055062307.0,4735422707,572295,애니메이션,전체관람가,일반영화,6.4,"아우이 크라발호,드웨인 존슨,레이첼 하우스",113,9.249090909,1650,2017,6930162.0,"2 [1, 1]",0,0,138264903
220,미 비포 유,테아 샤록,,워너브러더스 코리아(주),워너브러더스 코리아(주),B,6/1/2016,summer,개봉영화,장편,미국,481,6639282682.0,2380914382,286308,멜로/로맨스,12세이상관람가,일반영화,5.0,"에밀리아 클라크,샘 클라플린",110,8.811320755,636,2016,820800.0,1 [1],1,0,33882476
140,에베레스트,발타자르 코루마쿠르,,유니버설픽쳐스인터내셔널 코리아(유),유니버설픽쳐스인터내셔널 코리아(유),B,9/24/2015,autumn,개봉영화,장편,미국,331,3055119748.0,1071862248,107240,어드벤처,12세이상관람가,일반영화,6.42,"제이슨 클락,제이크 질렌할,조슈 브롤린",121,7.760162602,246,2015,782240.0,2 [2],1,0,144937014
349,피터와 드래곤,데이빗 로워리,,월트디즈니컴퍼니코리아(주),월트디즈니컴퍼니코리아(주),B,9/28/2016,autumn,개봉영화,장편,미국,167,865600600.0,196519100,23706,어드벤처,전체관람가,일반영화,7.0,"브라이스 달라스 하워드,오크스 페글리,웨스 벤틀리",103,8.415254237000001,118,2016,109137.0,1 [1],1,0,48838880
357,최악의 하루,김종관,㈜인디스토리,,CGV아트하우스,A,8/25/2016,summer,개봉영화,장편,한국,199,639959190.0,351625290,43550,멜로/로맨스,15세이상관람가,독립/예술영화,6.9,"한예리,이와세 료,권율",93,8.394736842,114,2016,264690.0,2 [2],0,0,73759217
133,명탐정 코난 : 화염의 해바라기,시즈노 코분,,씨제이이앤엠(주),씨제이이앤엠(주),A,8/5/2015,summer,개봉영화,장편,일본,433,3294096400.0,578757300,80798,애니메이션,전체관람가,일반영화,4.5,"김선혜,강수진,신용우",112,8.637096774,372,2015,5748553.0,4 [4],1,1,10730881
261,헤이트풀8,쿠엔틴 타란티노,,(주)누리픽쳐스,(주)누리픽쳐스,D,1/7/2016,winter,개봉영화,장편,미국,167,996168400.0,457137100,54514,액션,청소년관람불가,독립/예술영화,8.5,"사무엘 L. 잭슨,커트 러셀,제니퍼 제이슨 리",167,8.166666667000001,6,2016,778167.0,2 [2],0,0,246328373
278,바다 탐험대 옥토넛 시즌4: 빙하탐험선S,다라 오코넬,,(주)얼리버드픽쳐스,와이드 릴리즈(주),D,2/25/2016,winter,개봉영화,장편,영국,155,361596000.0,91880000,15434,애니메이션,전체관람가,독립/예술영화,0.0,"하성용,정재헌,엄상현(페이소,트래커 목소리)",58,7.775862068999999,232,2016,1206342.0,5 [5],1,1,4183631
